wiki_ID,mov_name,year,month,revenue,numVotes,averageRating
20311714,Green Vs. Red,2008,4,,300,5.7
4861656,The Blindflyers,2004,10,,134,6.5
9019114,Socha Na Tha,2005,3,,7879,7.4
4242732,Wholly Moses,1980,6,14155617.0,2170,4.7
28140589,Blackjack,1998,5,,4402,4.8
28265825,Inside of Me,2009,,,8,6.9
2296633,Waydowntown,2000,9,,1890,6.7
25929225,Malootty,1992,,,256,7.2
28177256,Sweet Revenge,1987,,,310,3.9
4492505,Come and See,1985,,,91288,8.4
24415105,Night Alarm,1934,12,,111,5.8
17624737,A Year Toward Tomorrow,1966,,,60,5.4
8351318,Khao Chon Kai,2006,11,,28,5.4
972940,Millennium,1989,8,,6807,5.7
58147,The Manchurian Candidate,1962,10,7716923.0,78429,7.9
22047382,Miracle Lane 2,2000,5,,2291,5.9
19463174,Krishna Cottage,2004,4,,1346,5.2
2723452,Overnight Delivery,1998,4,,6923,6.1
33414827,Charno Ki Saugandh,1988,,,68,5.7
26363172,The White Lions,1981,,,131,5.5
9759104,Kon-Tiki,1950,1,,2747,7.9
16113118,Stella Dallas,1925,11,,412,7.3
31249513,Aalibabayum Aarara Kallanmarum,1998,,,56,5.4
31769881,From up on Poppy Hill,2011,7,60034949.0,49284,7.4
14651124,The Wave,1981,10,,3319,7.1
35010932,Alarm in Peking,1937,8,,15,5.8
33275287,Two Against the World,1936,7,,699,6.1
24089867,I Dream of Murder,2006,6,,150,4.7
6554432,Yellow Sky,1948,,,5590,7.4
20983990,Volta,2004,,,72,5.2
3121161,Addio Zio Tom,1971,,,1704,6.5
24177916,Voyage,1993,6,,797,5.4
21503624,Bandits,1997,7,,3191,6.4
24928132,Four Stars,1967,,,100,6.3
1045457,Finding Neverland,2004,9,118676606.0,210448,7.7
1212256,Homeward Bound: The Incredible Journey,1993,2,41833324.0,49976,6.9
1080024,Cowards Bend the Knee,2003,2,,1453,6.9
28148325,Mort & Phil. Mission: Save Earth,2008,1,,689,3.7
28846082,Generał. Zamach na Gibraltarze,2009,4,,152,4.3
20903293,Maha Chor,1976,,,58,5.9
30456652,Rebel,2011,12,,2387,4.8
30834047,La presidenta municipal,1975,9,,68,7.1
18675873,Toto the Third Man,1951,,,115,6.4
23241533,Captive,1998,,,321,4.6
8145571,In the Shadow of the Stars,1991,,,205,6.5
6250825,Die Nibelungen: Siegfried,1924,2,,6369,8.1
2913859,The Fast and the Furious: Tokyo Drift,2006,6,158468292.0,291551,6.0
8261602,Nuvve Nuvve,2002,10,,859,7.5
33016471,Ghost Pub,1994,,,51,6.9
2707482,Die Supernasen,1983,9,,1247,4.6
20226885,Apartment for Peggy,1948,,,1108,7.3
3268070,Everest,1998,3,,3354,7.0
23389361,Shooting Stars,1928,,,462,7.2
18621136,Pandhayam,2008,9,,94,6.9
23922926,Certain Fury,1985,3,,707,5.3
2528901,Elevated,1997,,,927,6.8
25974893,The Comeback Trail,1982,,,67,6.6
242539,An Officer and a Gentleman,1982,7,129795554.0,60566,7.0
24353734,The Peking Medallion,1967,1,,216,5.6
1614875,The Rookie,2002,3,80000000.0,36535,6.9
24166065,Money Movers,1979,,,927,6.5
13599724,Adan Ronquillo,1993,5,,27,6.8
17877496,We Did It,1936,4,,172,5.7
25489035,Bad Karma,2002,7,,169,5.4
31746580,Barravento,1962,,,827,7.2
19799849,1-2-3 Go,1941,4,,83,5.2
3737862,The Next Best Thing,2000,3,24362772.0,11586,4.7
23877633,Interrogation,1989,12,,3563,8.0
23919342,Hungry Hill,1947,,,586,6.2
19407690,The Fuller Brush Man,1948,6,,629,6.8
33941979,Mr. India,1961,,,41,7.1
13504095,'If Only' Jim,1920,,,36,2.9
12888902,Father Brown,1954,,,1566,6.7
2514817,Guilty by Suspicion,1991,3,9480198.0,9310,6.5
25011177,Kiss Me Goodbye,1982,12,15782759.0,2364,5.9
228355,The Naked Gun: From the Files of Police Squad!,1988,12,78756177.0,179735,7.6
9391477,A Very Young Lady,1941,,,48,5.5
33231130,SuperClásico,2011,3,,2580,6.3
232795,"South Park: Bigger, Longer & Uncut",1999,6,83137603.0,212129,7.7
23757079,Allotment Wives,1945,11,,555,6.0
17918771,Sangama,2008,10,,40,6.8
31097634,My Dear Karadi,1999,,,109,4.7
31665570,Bill Cracks Down,1937,,,108,5.6
1975933,Ugetsu,1953,,,25122,8.2
31688492,Hack Job,2011,,,118,3.0
22770416,London's Trafalgar Square,1890,,,895,5.4
17487814,Mordshunger,2008,5,,92,5.6
26553327,Sunny Side of the Street,1951,9,,103,5.6
25810429,One Day in the Future,2010,1,296103.0,1139,5.0
8029549,Mr. Suave,2003,,,64,7.0
32908562,Riders of the Black Hills,1938,,,31,6.1
28396729,Bortreist på ubestemt tid,1974,,,75,6.2
32907253,Call the Mesquiteers,1938,,,122,5.9
23270459,Inception,2010,7,825532764.0,2482368,8.8
9993371,Rebus,1969,,,123,4.8
31906571,"Religion, Inc.",1995,2,,625,3.7
5199340,Hadh Kar Di Aapne,2000,4,42914.0,2057,5.3
5576945,Devil In The Flesh,1998,8,,2878,5.1
5549932,Internal Affairs,1990,1,27734391.0,21972,6.5
21052952,Sukeban,1972,,,318,6.4
28849154,The Robin Hood of El Dorado,1936,3,,343,5.9
21327884,Marina's Destiny,1954,11,,37,6.3
961659,Battle of the Bulge,1965,,,17453,6.8
18122508,Mr. Zhao,1998,,,179,6.9
5512312,When Nature Calls,1985,,,347,4.6
31323917,Gleiwitz Case,1961,,,328,7.0
14006254,Where Is Winky's Horse?,2007,10,,456,6.5
1137529,Deathwatch,2002,12,,13093,5.9
1399119,Assault on Precinct 13,1976,11,,54083,7.3
8279500,The Phantom Rider,1946,,,52,6.1
360138,24 Hour Party People,2002,4,2781211.0,38968,7.3
34354688,Some,2004,10,,560,6.0
36035416,Decoy,1995,9,,435,4.6
13274534,Somewhere in Wrong,1925,1,,90,5.5
9387177,Chile 672,2006,11,,40,5.9
10882699,Super Sucker,2002,,,940,4.4
4806367,Trishul,1978,5,,2407,7.6
8279506,King of the Forest Rangers,1946,,,50,7.0
10216667,I Want Candy,2007,2,2415513.0,7646,5.3
67415,Hard to Kill,1990,2,,31756,5.8
32899970,Haircut,1995,,,248,5.6
9913770,Daddy's Dyin': Who's Got the Will?,1990,5,,859,5.7
1279798,Plein Soleil,1960,3,618090.0,18352,7.7
31260988,The Body Said No!,1950,4,,26,3.2
3009141,When a Stranger Calls,2006,2,66966987.0,47900,5.1
2711768,One False Move,1991,10,,13291,7.1
6770211,Monty Python & the Holy Grail in Lego,2001,10,,681,7.5
6014959,Anari,1959,,,887,7.6
311451,Life Pornography,2003,,,56,6.4
26800492,Melody for Three,1941,,,124,5.8
1343165,The Alamo,2004,3,25819961.0,21933,6.0
27731096,Let's Get Married,1960,,,16,7.9
3894895,Gorilla My Dreams,1948,,,1260,7.1
19815763,19 Red Roses,1974,8,,223,6.5
13387430,A Cry for Help,1912,12,,49,4.9
9650843,Nilaave Vaa,1998,8,,713,7.5
35278316,True Blue,2001,11,1500000.0,894,5.2
20485147,My Mighty Princess,2008,6,162256.0,885,6.1
3544586,Xinji Chi Buliao Re Doufu,2005,,,162,6.3
4073773,Ellis in Glamourland,2004,,,1182,5.8
9916046,La Venenosa,1959,,,9,5.4
33109389,The Fire Alarm,1936,3,,165,5.4
2993903,Support Your Local Sheriff!,1969,3,,12350,7.5
9129523,Speed,2007,10,,584,3.1
5730788,Winstanley,1975,,,375,7.1
2315614,Nikos,2003,,,621,3.6
34951861,Spirit Warriors,2000,12,,347,6.3
21807476,Saving God,2008,10,,851,5.6
14684621,Manji,1964,,,1101,6.8
4518130,Support Your Local Gunfighter!,1971,5,,6093,6.8
17468161,Haridas,1944,,219000.0,45,8.1
21150086,Jack the Ripper,1959,,,927,6.1
26219770,Swapna Sundari,1950,,,7,6.0
29647426,Love Bites,1993,,,646,5.4
9077932,The Violent Years,1956,,,1741,3.5
29836658,...And Millions Die!,1973,,,77,4.3
12298570,August Underground Mordum,2003,,,3839,3.0
25284964,Rusty: A Dog's Tale,1998,,,293,4.9
19590392,Calling Bulldog Drummond,1951,7,,452,6.2
11129310,"Citizen: I'm Not Losing My Mind, I'm Giving It Away",1982,,,78,6.0
5440222,Beau Geste,1926,,,444,7.0
2253517,Aloha from Hawaii,1973,2,,1610,8.5
22591185,It Couldn't Happen to a Nicer Guy,1974,11,,98,5.7
2970596,To Grandmother's House We Go,1992,12,,2861,5.6
26640409,Sl8n8,2006,10,,1770,5.2
1129847,Daredevil,2003,2,179179718.0,226560,5.3
8195975,Left for Dead,2007,11,,647,4.1
29967732,Janapriyan,2011,5,,291,6.4
28379473,Hledá se táta,1961,12,,17,5.6
33032663,Dan Morgan,1911,5,,14,4.4
29823508,La calda vita,1963,,,137,6.7
4232603,The Last Angel Of History,1996,,,148,7.2
2520267,Tart,2001,6,,3435,4.7
6158928,The Tigers,1991,,,246,6.1
15463889,El Cielo Rojo,2008,8,,109,5.9
2983983,Paradise Now,2005,9,,23844,7.4
26235488,Where's Firuze?,2004,2,,12280,7.4
9691015,Aanandham,2002,,,286,7.2
11380221,Dreams,1955,8,,3381,7.0
28025756,The Canterville Ghost,1995,,,2763,6.1
27501176,Wanted for Murder,1946,,,750,6.8
9939440,Happy Land,1943,11,,373,6.7
1388981,Cold Creek Manor,2003,9,29119434.0,24340,5.0
6025960,Pinjar,2003,,,2950,7.9
4451435,From Hell,2001,9,74558115.0,162046,6.7
6097189,Ringo and his Golden Pistol,1966,,,660,5.6
6680122,Nijam,2003,,,1901,6.6
16222565,Ver Llover,2006,,,208,6.4
13914120,Yathra,1985,,,840,8.0
28376160,The Durant Affair,1962,,,23,6.6
30099828,Take Aim at the Police Van,1960,,,1126,6.6
8605283,Itlu Sravani Subramanyam,2001,9,,227,6.3
28671081,Kids in America,2005,10,537667.0,2776,5.6
27707389,Jerichow,2009,1,,3268,7.0
18448029,Surrogates,2009,9,122444772.0,178891,6.3
30199750,Nayam Vyakthamakkunnu,1991,3,,124,7.0
1801280,Mr. Mom,1983,7,64783827.0,26908,6.6
20904050,Charandas,1977,,,36,5.5
2016055,At Five in the Afternoon,2003,,,1546,6.8
35790652,Ponmanam,1998,1,,9,5.0
7794445,Triloquist,2008,,,951,3.9
33214212,Doomsday Prophecy,2011,8,,1646,3.9
9998025,La Madre María,1974,,,23,7.1
21511956,The Case of the Scorpion's Tail,1971,,,3451,6.7
23687590,The Young Caruso,1952,3,,113,5.9
34758809,Alyam Alyam O les jours aka Oh the days,1978,10,,52,7.6
30049560,The Danish Experience,2003,,,2386,5.5
458573,Pi,1998,1,3221152.0,184575,7.3
14271301,Thennavan,2003,8,,25,7.7
31029151,Marihuana,1936,,,35,5.9
10849884,Pandava Vanavasam,1961,,,133,8.4
11040280,Skywhales,1983,,,134,7.7
32596064,Moses,1995,12,,2268,6.7
9743496,Jungle Jim in the Forbidden Land,1952,,,355,5.5
3965765,After Death,1988,11,,2810,4.2
33010653,Manamecchida Hudugi,1987,,,9,5.9
31488482,Red Balloon,2010,5,,473,6.2
24850245,The Suspended Vocation,1978,,,164,6.6
4447058,Eating Out,2004,,155212.0,6318,5.8
13279270,Fools of Fate,1909,10,,119,5.7
26178276,Faster,2010,11,,110996,6.4
13987477,Headless Horseman,2007,,,1189,3.9
16885680,Escape from Afghanistan,1994,,,128,4.4
1430058,My Name Is Joe,1998,9,,8760,7.4
19115236,The Rescue,1929,1,,33,7.2
16456355,I Will Survive,1993,8,,13,3.7
9552709,Blue Sunshine,1978,3,,3155,5.9
781219,Teaching Mrs. Tingle,1999,8,,21428,5.3
12244820,Belli moda,1966,,,32,8.3
28857797,Pasja,1978,3,,84,7.8
16722954,New Urban Cowboy: Toward a New Pedestrianism,2008,,,12,9.1
6174864,Doctor X,1932,8,,4055,6.4
62440,The Sting,1973,12,159616327.0,273960,8.3
14271328,Manadhai Thirudivittai,2001,11,,90,6.6
29836793,The Albertans,1979,,,9,5.7
23666752,Il vendicatore dei Mayas,1965,,,35,3.4
15590234,The Chicken Chronicles,1977,10,,368,5.2
7258734,Nelly et Monsieur Arnaud,1995,,,4977,7.2
3652373,Anonymous Rex,2004,11,,949,4.2
9390971,Lucifer Rising,1980,,,3327,7.1
24858123,Earthly Love,1974,,,101,7.3
22549408,King Neptune,1932,9,,555,6.4
9998022,La Mary,1974,,,208,6.3
26194933,L'Immortelle,1963,3,,1345,7.2
26515753,Soft Fruit,1999,10,,566,6.6
29328011,Cell 213,2010,,,997,5.0
14577660,Pride of the Marines,1945,8,,1608,7.3
8497020,Gordon's War,1973,,,443,6.4
67444,Half Past Dead,2002,11,19233280.0,16500,4.6
21121530,Troubled Waters,2006,12,,665,5.2
32493092,Takedown,2010,4,,549,4.8
22644649,De Prooi,1985,,,344,5.1
19479881,Thirakkatha,2008,9,,629,7.5
14132476,Handel's Last Chance,1996,,,89,6.7
16885650,Show Boat,1951,,,5292,6.9
695227,Lethal Weapon 2,1989,7,227853986.0,185041,7.3
4642099,Agent for H.A.R.M.,1966,1,,1512,2.4
5373441,Archangel,1990,,,1554,6.3
28807116,Emma Hamilton,1968,,,144,5.8
27660461,Entre nos,2009,,,1182,7.3
31562207,Sugar,2011,,,398,5.9
21079738,Toki o Kakeru Shōjo,1983,7,,871,6.6
21720520,"I Can't Give You Anything but Love, Baby",1940,5,,32,6.7
633052,Inglourious Basterds,2009,5,320389438.0,1535211,8.4
3550987,In Like Flint,1967,3,,5966,6.1
28353137,Abort,1970,,,10,5.0
965432,The Bridge at Remagen,1969,,,10304,6.7
26618005,Dard,1947,,,28,6.5
12892555,Ain't We Got Fun,1937,,,323,6.3
18717177,Shrek,2001,4,484409218.0,714679,7.9
5458357,PTU,2003,,,5028,7.0
12428147,The Underground World,1943,6,,691,6.7
25919911,Body Contact,1987,,,79,5.8
9994369,Disputas en la cama,1972,,,11,5.4
1222564,Girl 6,1996,3,,6559,5.3
8889604,Maroa,2005,,,193,6.5
20815259,Dindigul Sarathy,2008,12,,21,4.6
4597853,The Devil Wears Prada,2006,6,326551094.0,447094,6.9
10979337,Live!,2007,4,,5117,5.8
21385847,Before You Say I Do,2009,2,,1276,5.9
30730051,Ceremony,2011,4,,4430,5.4
13331154,Sebastian,1968,,,689,6.1
15218655,The Lovers of Woomook-baemi,1990,3,,117,6.4
31029219,Historia de un gran amor,1942,,,95,7.4
12092931,Say it in Russian,2007,,,170,6.2
5589759,Mounam Pesiyadhe,2002,,,2351,7.7
25446095,Manchi Donga,1988,,,116,8.0
23810915,Up in the Air,2009,9,166842739.0,345814,7.4
23419399,The Arab,1924,7,,46,6.4
9872447,Buenos Aires 100 Kilómetros,2004,12,,350,6.5
33573223,Janakiraman,1997,10,,10,6.6
30757246,Piso Porta,2000,10,,527,6.3
33390259,Vampire Stories Brothers,2011,10,,19,5.6
3222550,Burn!,1969,,,5647,7.1
4568737,Guddi,1971,8,,1143,7.2
21830250,Forest of the Hanged,1964,,,1253,8.1
2279186,The Peanut Butter Solution,1985,,,2600,6.0
1998309,The Circle,2000,9,,6578,7.4
5106854,The Frightening,2002,,,724,3.5
27230455,Black Eyes,1939,4,,24,5.6
9835,Escape from New York,1981,5,50000000.0,152760,7.1
382387,Gremlins,1984,6,153083102.0,239446,7.3
8356673,O. Henry's Full House,1952,,1000000.0,2929,7.2
15438790,Arai Enn 305-il Kadavul,2008,4,,331,5.8
14220618,Night Visitor,1989,,,839,4.8
6117263,Kushi,2001,4,,5386,8.1
19609060,Union City,1980,,,448,6.0
14625185,Shiner,2000,,,2160,5.9
25447026,Devanthakudu,1984,4,,29,5.2
20022496,Sons of Steel,1988,,,159,5.2
10027757,Insaniyat Ke Devta,1993,,,87,5.2
14732193,Triumph,1924,4,,25,6.6
6242545,24,2012,6,,28839,7.4
14683800,Guns a Poppin!,1957,6,,196,5.5
15397259,The Big Show,1923,2,,85,6.7
16334996,Stella,2008,,,1603,7.2
32456690,Hochzeitsnacht im Regen,1967,,,27,5.6
6031723,Busy Bodies,1933,,,2922,7.7
15928986,The Black Secret,1919,11,,28,6.0
3205541,A Wicked Tale,2005,4,,40,6.9
36288972,Pets,1974,2,,548,5.7
711106,Square Dance,1987,2,,1056,5.7
34748638,Rust and Bone,2012,5,,69549,7.4
20904617,Jaandaar,1979,,,8,5.0
5394329,And Now My Love,1974,5,,774,7.1
5054128,The Delicate Delinquent,1957,6,3400000.0,1517,6.3
11469371,S'en fout la mort,1990,,,1180,6.7
32517049,Snehaveedu,2011,10,,690,5.8
31665157,The Silence,1997,,,1836,6.9
21897959,We Believe: Chicago and its Cubs,2008,,,101,7.0
31475065,Room at the Top,2011,,,364,6.5
6975303,Mister Frost,1990,,,2757,5.9
34985047,Bon Voyage Sim,1966,,,36,5.4
9919756,Escala musical,1966,,,19,5.0
13348093,Maxx,2005,,,982,6.0
15106016,I.O.U.S.A.,2008,1,825037.0,1931,7.5
5139144,Torture Garden,1967,,,3212,6.1
12943213,Song of the Fishermen,1934,,,138,6.3
29948429,Mere Sajana Saath Nibhana,1992,1,,151,4.3
32076000,Black Limelight,1939,1,,55,5.7
18964723,Stella Maris,1918,1,,1531,6.9
2974554,Tag der Freiheit: Unsere Wehrmacht,1935,12,,1810,6.2
18501121,End of the World,1931,1,,340,6.0
2508590,Keys to Tulsa,1996,11,57252.0,1777,5.1
8577671,Absurdistan,2008,,,1734,6.7
1811784,Where the Boys Are,1960,12,,2998,6.6
24958928,One Away,1976,,,50,4.5
11383001,EX Machina,2007,10,,9793,7.0
26736613,The Tonto Kid,1934,8,,69,5.3
26332322,Zokkomon,2011,4,,449,4.1
8590674,Aleksandra,2007,,,2721,6.8
12120876,Sandesaya,1960,,,28,6.7
2057738,Operation Snatch,1962,,,65,7.1
22047983,Daava,1997,7,,625,4.1
3523466,Purely Belter,2000,11,,1961,6.7
711102,Lucas,1986,3,8200000.0,17214,6.9
4658053,Devotional,1993,,,1003,9.1
1888235,Gary Larson's Tales from the Far Side,1994,10,,649,7.4
35284916,Little Girl... Big Tease,1976,7,,101,5.3
34786127,Le salamandre,1969,2,,45,6.2
26022711,Tora-San Goes to Vienna,1989,8,,77,6.3
25215930,A Lecture on Camouflage,1944,4,,198,6.1
14453901,The Scientific Cardplayer,1972,,,2542,7.6
6473343,One Hot Summer Night,1998,,,241,4.7
4393998,War Party,1988,,,711,6.3
19124254,Quest,2006,,,12,8.1
5151199,Riens du tout,1992,,,864,6.4
1343856,Faust,1926,9,,16247,8.1
5639686,Casper's First Christmas,1979,12,,267,6.7
23974965,Victory,1938,9,,43,7.5
34119525,Blue Jeans,1917,12,,69,7.0
14809330,Gun Law,1919,5,,40,4.2
4162938,Lionheart,1991,1,24078196.0,38730,6.2
22442821,The True Nature of Bernadette,1972,5,,464,7.6
34778890,Stone,2012,1,3497134.0,732,5.6
52942,The Little Girl Who Lives Down the Lane,1976,12,,17560,7.0
10394661,Manslaughter,1930,7,,251,6.6
18663643,Signorinella,1949,,,20,6.2
32069925,The Pointing Finger,1933,,,48,4.7
25626641,The Temptress and the Monk,1958,7,,23,5.6
10850871,Steptoe and Son Ride Again,1973,,,1344,6.6
3213280,Miracle in Milan,1951,2,,8189,7.6
26377050,The Beaches of Agnès,2008,9,,4572,8.0
34489380,My Lady of Whims,1925,12,,170,5.7
28184971,Prachy dělaj člověka,2006,9,,100,5.9
6501479,Jagadeka Veerudu Athiloka Sundari,1990,5,,989,8.1
1694467,The Hairdresser's Husband,1990,,1217084.0,10211,7.2
11250759,"Mama, I Want to Sing!",2010,,,356,4.3
27160945,Badi Panthulu,1972,11,,59,7.0
1394959,Dark Blue,2002,12,9059588.0,23532,6.6
10777779,Mom Ki Gudiya,1972,,,17,6.0
19091567,M'Liss,1936,8,,141,5.9
12114243,Ober Da Bakod,1994,,,12,4.9
31940586,Kolpaçino: Bomba,2011,3,4156398.0,7824,5.8
30574080,The Sorcerer and the White Snake,2011,9,,8883,5.8
10777778,Flash Legs,1982,10,,168,5.4
35968313,Mendadak Dangdut,2006,8,,104,6.5
26943211,Street of Dreams,1988,10,,50,4.2
33529172,Wreckless,1935,,,14,5.7
35736458,La otra alcoba,1976,,,76,6.0
2239648,The Little Island,1958,,,127,7.2
22644535,An Bloem,1983,8,,33,6.3
12678767,The Land Before Time XIII: The Wisdom of Friends,2007,11,,1587,5.1
9912463,Días de odio,1954,,,108,6.8
5700240,Flesheater,1988,10,,1935,4.9
31029553,Nobleza ranchera,1975,,,16,6.9
24079822,Back to the Secret Garden,2001,,,991,5.7
21820310,Challenge,2009,3,,669,5.8
23700090,A Guy Could Change,1946,1,,33,5.2
19541987,Onkel Bill fra New York,1959,7,,176,5.8
17716932,Moscow Moods,1936,,,14,7.5
2503448,Lola,1981,8,,6679,7.4
2223589,3 Ninjas,1992,8,29000301.0,22804,5.3
13185181,Hustling for Health,1919,2,,267,5.0
6331931,Mater and the Ghostlight,2006,,,8832,6.5
1756460,The Cure,1995,4,2588429.0,10457,7.7
23024410,Hiawatha,1952,12,,99,6.2
27602542,Superman/Batman: Apocalypse,2010,9,5791076.0,28294,7.0
33529412,The Island,2011,,,812,4.9
3076353,Autograph,2004,2,7000000.0,1177,7.8
25868345,Second Effort,1968,,,24,8.6
4311587,The Curse of the Mummy's Tomb,1964,,,3260,5.6
8067034,Hukkle,2002,,,3823,7.0
4937126,Baltic Storm,2003,,,1131,4.0
26913763,Alexander The Great,2010,5,,335,3.7
884536,Hullabaloo,1940,10,,256,5.9
20086938,Death Bell,2008,8,9274859.0,3046,5.5
7137576,Savage Messiah,1972,,,1544,7.0
20752962,Invasion of the Star Creatures,1962,5,,915,3.1
33061601,The Raid,2011,9,4105123.0,213572,7.6
31709121,"Du Barry, Woman of Passion",1930,10,,101,5.5
657764,Uncle Buck,1989,8,79258538.0,104274,7.1
689549,Music of the Heart,1999,10,14859394.0,13183,6.8
8603284,Hell's Kitchen,1998,9,,2768,4.6
7251854,The Cowboy Millionaire,1909,,,61,5.2
29246589,Mobile Suit Gundam 00 the Movie: Awakening of the Trailblazer,2010,9,,642,6.7
28752111,The Real Story of Happy Birthday to You,1992,1,,16,8.3
24160654,House Calls,1978,8,29000000.0,1981,6.6
27628570,Atlantis,1992,11,,1928,6.6
21943134,Baksho Rahashya,1996,,,610,7.2
61062,The Smiling Lieutenant,1931,7,,4049,7.2
33434134,Crayon Shin-chan: The Storm Called: The Battle of the Warring States,2002,4,,427,7.3
34867241,Iru Thuruvam,1971,1,,7,6.3
444245,Hoffa,1992,12,,24447,6.6
33383946,Kalakalappu,2012,5,,1545,6.9
33167476,Small Voices: The Stories of Cambodia's Children,2008,8,,27,7.6
7404846,Impressionen unter Wasser,2002,,,354,7.2
30488499,Kiler-ów 2-óch,1999,1,,4475,6.7
20940489,The Christmas Shoes,2002,12,,2790,6.6
32310155,War of the Worlds - The True Story,2011,7,,2795,6.1
31314324,Prince of Shadows,1991,12,,327,5.7
6019915,Dad's Dead,2003,,,444,6.0
23666564,"Marc Mato, agente S. 077",1965,,,138,4.7
14198055,Thug Life,2001,3,,189,2.3
18583206,Memory Run,1996,,,316,4.5
19840982,The Black Cat,1981,,,4127,5.8
31242918,The Village Squire,1935,4,,95,6.8
30500916,Primary Suspect,2000,,,375,4.8
8447974,Zhmurki,2005,,,8462,7.2
25370032,Losing Control,2011,,,558,4.2
5320667,The Prince of Tennis,2006,5,,387,6.1
22264426,Mask of the Avenger,1951,6,,293,5.4
2332775,Fidel,2002,1,,1262,6.6
36187099,Heremias,2006,11,,192,7.4
9099191,Toccata for Toy Trains,1959,,,92,7.3
25992446,Prasthanam,2010,4,,3055,8.4
15138865,Yes Acoustic: Guaranteed No Hiss,2004,,,36,7.8
2294584,Kidnapped,1971,,,1492,6.2
3804955,Gold Diggers of 1935,1935,3,,2889,6.9
28472389,Faith School Menace,2010,8,,322,7.9
1210684,Queen Bee,1955,,,2494,6.7
35879009,The Eleven Schill Officers,1932,8,,13,5.1
35367084,Vi hade i alla fall tur med vädret – igen,2008,12,,1083,4.0
13071851,Scaramouche,1924,2,,685,7.1
31394800,Rat Rod Rockers!,2010,11,,27,8.7
34042155,Srinivasa Kalyanam,1987,9,,114,8.1
24821020,Beating Heart,1940,,,324,6.9
23945123,Little Miss Millions,1993,,,403,5.2
24192275,Between the Lines,1977,,,1255,6.6
29390146,Iranium,2010,,,218,4.5
35057029,Corky,1972,3,,169,5.5
25089152,The Good Soldier,2009,10,,48,8.5
34462951,Greedy Lying Bastards,2012,,,270,5.9
89541,A Better Tomorrow,1986,,,24757,7.4
2533296,"East Palace, West Palace",1996,,,1060,6.3
31733931,Heroine,2012,9,,4538,5.0
10498826,Five on the Black Hand Side,1973,,,474,6.4
31087379,Agni Sanskaram,1980,,,14,6.1
24440474,Panic Beats,1983,,,678,5.7
441249,Fitzcarraldo,1982,,,37472,8.0
282441,Medusa: Dare to Be Truthful,1992,,,370,7.7
2731727,Vulgar,2000,4,,4242,5.2
4276400,One 2 Ka 4,2001,3,,5507,5.5
10417640,Mela,1971,,,60,6.7
10394093,Misleading Lady,1932,4,,125,5.4
9999994,Lucecita,1976,,,8,5.4
1023955,Angel's Egg,1985,12,,11298,7.6
28634370,"Köszönöm, megvagyunk",1981,2,,33,6.9
12417095,The Hot Line,1968,,,71,4.9
3340893,The Comedians of Comedy,2005,3,,2646,7.2
29728646,Disaster Zone: Volcano in New York,2006,2,,1090,3.3
32874958,Vater sein dagegen sehr,1957,,,205,5.9
7445831,A Thief in Paradise,1925,,,18,5.9
5735156,The Cat and the Canary,1927,9,,3246,7.1
35359932,"Brown Eye, Evil Eye",1967,,,10,7.3
10273670,She Couldn't Say No,1930,2,,27,5.7
7156581,Still Green,2006,,,206,3.8
29360653,The Willies,1991,,,1963,5.1
3403010,Whispering Sands,2001,,,230,7.2
25282149,Amer,2009,,,6498,6.1
33434044,Let Us Be Gay,1930,7,,618,6.3
6602433,God Wants Me To Forgive Them!?!,1994,,,473,6.9
6017841,Starchaser: The Legend of Orin,1985,,3360800.0,2448,6.4
29385517,The Flemish Farm,1943,9,,237,5.9
4986149,Troll 3,1990,,,1562,2.8
3284664,The Sentinel,2006,4,78084827.0,51578,6.1
6738197,Assignment Outer Space,1960,,,1012,3.7
11481753,Sri,2005,12,,1128,4.3
31664607,Bar-Z Bad Men,1937,,,84,5.9
13826280,Mujhe Jeene Do,1999,9,,21,2.1
25703642,Ten Ready Rifles,1959,4,,54,5.9
23333679,Orange Winter,2007,,,35,7.9
3511101,Skidoo,1968,,,1872,4.7
20581340,Sub Ka Saathi,1972,,,13,6.4
36446655,Tuneega Tuneega,2012,7,,106,3.9
31915219,Artistic Creation,1901,,,186,6.4
13270752,The Killing Kind,2001,,,744,6.2
171068,The Madness of King George,1994,12,,17828,7.2
6722911,Big Mama,2000,,,121,6.5
3595362,The Maid,2005,,,1299,5.7
11143158,Agni Sakshi,1982,,,57,7.0
14721220,Cult of the Cobra,1955,,,1449,5.8
10706312,Main Bhi Ladki Hoon,1964,10,,30,7.3
3015054,The Beast Must Die,1974,4,,4071,5.6
12558524,Some Like It Hot,1939,,,305,6.6
171066,What's Love Got to Do with It,1993,,39100956.0,23985,7.3
34370049,Stacked,2008,8,,62,6.4
13767243,1957: Hati Malaya,2007,10,,34,7.6
1826422,Richie Rich's Christmas Wish,1998,11,,2437,4.0
14722502,Hangman's Knot,1952,,1250000.0,1696,6.7
11143160,Cinema Paithiyam,1975,,,35,6.2
10016997,Milk and Honey,1936,,,289,6.6
24335117,My Name is Tanino,2003,5,,1875,6.4
4333107,Make Way for Tomorrow,1937,,,9226,8.2
26553424,Siren of Bagdad,1953,,,214,5.3
14812319,Good Dick,2008,,39924.0,8205,6.3
10774139,Qaid,1975,5,,25,6.1
22536936,City Island,2009,8,7875862.0,32303,7.4
17082393,Yazgı,2001,11,,6541,7.6
