wiki_ID,char_words,order
21235994,Ashby,2.0
2722209,Ashby,0.0
2722209,Ashby,1.0
2722209,Ashby,4.0
1371186,Ashby,5.0
6389690,Ashby,0.0
1765948,Rajiv,6.0
31192936,Rajiv,
8626614,Rajiv,1.0
19931072,Rajiv,2.0
31673554,Rajiv,0.0
6533560,Rajiv,4.0
35386077,Rajiv,
5767035,Rajiv,0.0
18675203,Rajiv,0.0
20797710,Rajiv,5.0
24319174,Rajiv,3.0
28378323,Rajiv,1.0
6795123,Rajiv,
35436911,Rajiv,10.0
5548592,Rajiv,
4245926,Rajiv,0.0
2725075,Rajiv,3.0
30863085,Rajiv,0.0
10640909,Rajiv,
6810072,Rajiv,2.0
31153567,Rajiv,
19946592,Rajiv,0.0
3371527,Rajiv,1.0
24207576,Rajiv,0.0
16167372,Rajiv,
18386095,Rajiv,
450634,Kimmy,12.0
11470600,Kimmy,13.0
2638660,Kimmy,7.0
10404370,Kimmy,11.0
450634,Christin,11.0
450634,Henderson,8.0
17767255,Henderson,
7739514,Henderson,2.0
28269,Henderson,13.0
6250660,Henderson,
1715414,Henderson,11.0
4681397,Henderson,1.0
25526577,Henderson,14.0
14420555,Henderson,4.0
4470790,Henderson,0.0
4470790,Henderson,1.0
4470790,Henderson,2.0
4470790,Henderson,5.0
4470790,Henderson,9.0
4470790,Henderson,12.0
4470790,Henderson,13.0
253828,Henderson,9.0
237134,Henderson,0.0
237134,Henderson,1.0
237134,Henderson,2.0
237134,Henderson,3.0
237134,Henderson,4.0
42293,Henderson,
1853148,Henderson,17.0
5446012,Henderson,
7047441,Henderson,4.0
28000044,Henderson,8.0
5772638,Henderson,
15863505,Henderson,1.0
15863505,Henderson,7.0
3017440,Henderson,0.0
3017440,Henderson,1.0
3698195,Henderson,7.0
19119554,Henderson,0.0
74011,Henderson,2.0
2891096,Henderson,0.0
24062726,Henderson,1.0
7256196,Henderson,
1367110,Henderson,1.0
1367110,Henderson,10.0
1367110,Henderson,12.0
6046241,Henderson,
16072264,Henderson,0.0
24290296,Henderson,0.0
9392062,Henderson,10.0
22533220,Henderson,8.0
167924,Henderson,11.0
8495088,Henderson,
2885391,Henderson,0.0
2885391,Henderson,10.0
2885391,Henderson,16.0
31838471,Henderson,
755231,Henderson,2.0
2243626,Henderson,0.0
3910173,Henderson,1.0
5078515,Henderson,10.0
3517536,Henderson,
24032824,Henderson,6.0
31285004,Henderson,5.0
1365985,Henderson,2.0
1365985,Henderson,3.0
22285976,Henderson,4.0
27328338,Henderson,13.0
11660374,Henderson,1.0
24225276,Henderson,3.0
24225276,Henderson,10.0
7276550,Henderson,4.0
2037975,Henderson,0.0
2037975,Henderson,1.0
2037975,Henderson,2.0
2037975,Henderson,3.0
2037975,Henderson,8.0
42137,Henderson,8.0
4440967,Allan,
34135939,Allan,2.0
14616734,Allan,12.0
17323415,Allan,
3710183,Allan,2.0
21349503,Allan,1.0
657446,Allan,9.0
11400848,Allan,
20918140,Allan,
26906212,Allan,3.0
9467480,Allan,1.0
9253028,Allan,4.0
985537,Allan,0.0
9662019,Allan,0.0
29664578,Allan,0.0
20836583,Allan,0.0
22031391,Allan,0.0
8905156,Allan,1.0
26368328,Allan,1.0
14846051,Allan,0.0
14846051,Allan,9.0
4138142,Allan,0.0
17582439,Allan,5.0
303933,Allan,7.0
706860,Allan,1.0
706860,Allan,18.0
18868736,Allan,
22308889,Allan,
12187735,Allan,0.0
12187735,Allan,2.0
12187735,Allan,3.0
10862318,Allan,
10862322,Allan,0.0
21859783,Allan,
2873368,Allan,1.0
23214188,Allan,
13713239,Allan,12.0
29470561,Allan,6.0
29470561,Allan,7.0
24084673,Allan,11.0
1526194,Allan,8.0
2354621,Allan,2.0
32051150,Allan,2.0
3396829,Allan,
6646087,Allan,6.0
29499533,Allan,3.0
29499533,Allan,6.0
1241609,Allan,1.0
2636420,Allan,4.0
21239796,Allan,
9685139,Ethan,0.0
12000999,Ethan,12.0
30885871,Ethan,5.0
28352747,Ethan,13.0
19876308,Ethan,1.0
26906212,Ethan,1.0
4890837,Ethan,21.0
23063745,Ethan,1.0
32567318,Ethan,1.0
23829273,Ethan,1.0
5195911,Ethan,2.0
903297,Ethan,5.0
1565181,Ethan,9.0
20306762,Ethan,
23904207,Ethan,0.0
23904207,Ethan,8.0
203413,Ethan,6.0
900231,Ethan,
29609480,Ethan,
1616817,Ethan,3.0
3317623,Ethan,9.0
29783609,Ethan,3.0
5034380,Ethan,7.0
9210962,Ethan,
27123043,Ethan,6.0
5981203,Ethan,1.0
6168923,Ethan,0.0
2296056,Ethan,8.0
2571604,Ethan,2.0
14884669,Ethan,4.0
6641931,Ethan,2.0
17298593,Ethan,0.0
12697517,Ethan,
13935512,Ethan,11.0
2399430,Ethan,
2793610,Ethan,5.0
1042309,Ethan,2.0
1722156,Ethan,7.0
451866,Ethan,0.0
31290539,Ethan,7.0
2910440,Ethan,7.0
11733144,Ethan,0.0
11733144,Ethan,13.0
27043529,Ethan,2.0
2931530,Ethan,4.0
17758086,Ethan,8.0
2988222,Ethan,
32111330,Ethan,4.0
32111330,Ethan,8.0
2021700,Ethan,0.0
25860863,Ethan,
3396829,Ethan,7.0
4744645,Ethan,0.0
724258,Ethan,0.0
1399119,Ethan,0.0
76335,Ethan,0.0
10934699,Ethan,4.0
6953656,Ethan,5.0
28870239,Ethan,1.0
3145964,Ethan,10.0
673682,Ethan,4.0
28084941,Ethan,6.0
9685139,Arno,4.0
9685139,Arno,7.0
35507998,Arno,8.0
23012603,Arno,6.0
213224,Arno,3.0
20511718,Juliet,1.0
10189121,Juliet,
202652,Juliet,1.0
8609183,Juliet,1.0
163894,Juliet,1.0
163894,Juliet,34.0
23393578,Juliet,1.0
23393578,Juliet,5.0
18189325,Juliet,0.0
883437,Juliet,0.0
10309462,Juliet,1.0
27609842,Juliet,
4110795,Juliet,13.0
29097142,Juliet,
561315,Juliet,
2142721,Juliet,3.0
24928922,Juliet,0.0
370064,Juliet,9.0
430975,Juliet,9.0
4184054,Juliet,1.0
25926891,Juliet,1.0
99025,Juliet,1.0
21352160,Juliet,0.0
3170260,Juliet,8.0
518928,Juliet,12.0
27285282,Juliet,3.0
5416352,Juliet,1.0
334649,Juliet,0.0
103088,Juliet,1.0
20511718,Chrissy,
27122528,Chrissy,25.0
6976850,Chrissy,4.0
1799076,Chrissy,11.0
7463316,Chrissy,2.0
2045991,Chrissy,6.0
2045991,Chrissy,7.0
21544454,Chrissy,2.0
21194276,Chrissy,14.0
20603201,Chrissy,5.0
13364284,Chrissy,5.0
101523,Chrissy,7.0
28750894,Chrissy,
31562207,Chrissy,8.0
8438951,Chrissy,7.0
15274957,Sridevi,
25966712,Sridevi,
26694308,Sridevi,3.0
27150879,Sridevi,3.0
25446751,Sridevi,
1812196,Sridevi,
26015028,Sridevi,1.0
29854616,Sridevi,1.0
20631788,Sridevi,1.0
26078841,Sridevi,
15274957,Koya,
33508772,Koya,1.0
33508772,Koya,1.0
26845517,Koya,6.0
26845517,Koya,6.0
12403367,Hayden,0.0
168498,Hayden,0.0
168498,Hayden,1.0
33179804,Hayden,1.0
28631157,Hayden,
1602740,Hayden,
5222282,Hayden,10.0
22718776,Hayden,9.0
5566129,Hayden,1.0
5566129,Hayden,2.0
2408918,Hayden,8.0
1584998,Hayden,
5447784,Hayden,
7986184,Hayden,1.0
12244463,Hayden,0.0
27405104,Hayden,0.0
28063182,Hayden,0.0
13875263,Hayden,1.0
33344232,Hayden,5.0
27670970,Hayden,3.0
171058,Hayden,5.0
24225824,Hayden,0.0
12798963,Hayden,0.0
12798963,Hayden,3.0
12798963,Hayden,6.0
12798963,Hayden,7.0
12798963,Hayden,8.0
12798963,Hayden,13.0
24232972,Hayden,1.0
24232972,Hayden,5.0
27645260,Hayden,5.0
24084673,Hayden,11.0
33192395,Hayden,4.0
7190451,Hayden,0.0
7190451,Hayden,1.0
8603284,Hayden,8.0
29266711,Blythe,4.0
1237394,Blythe,6.0
181229,Blythe,5.0
1284106,Blythe,1.0
31111589,Blythe,5.0
1237529,Blythe,3.0
3344524,Blythe,
430788,Blythe,8.0
430788,Blythe,18.0
430788,Blythe,23.0
32923055,Blythe,7.0
3756071,Blythe,6.0
29113636,Blythe,1.0
29113636,Blythe,3.0
29266711,Shonda,5.0
29266711,Mckenna,
29266711,Cleophus,
4558294,Cleophus,2.0
238906,Cleophus,18.0
11171190,Scheherazade,5.0
27090848,Scheherazade,0.0
8756666,Scheherazade,
25946186,Scheherazade,
6715844,Aadhi,6.0
6715844,Priyanka,1.0
30861585,Priyanka,
18220881,Priyanka,
28899929,Priyanka,2.0
19275224,Priyanka,0.0
8579043,Priyanka,3.0
7840287,Priyanka,
16953192,Priyanka,
33353590,Priyanka,
13198620,Jillian,2.0
2207640,Jillian,1.0
28618860,Jillian,2.0
22520282,Jillian,0.0
20960746,Jillian,10.0
32149223,Jillian,0.0
32427485,Jillian,4.0
17624772,Jillian,
7780069,Jillian,5.0
33316658,Jillian,4.0
1436536,Jillian,
22068361,Matti,5.0
103325,Matti,
47661,Matti,
22068361,Kaisa,24.0
3584311,Kaisa,1.0
3584311,Kaisa,11.0
6934510,Sender,6.0
6934510,Sender,17.0
3035939,Sender,
15211401,Sender,1.0
9077219,Giulia,1.0
21982668,Giulia,
2314090,Giulia,5.0
2952395,Giulia,4.0
22078530,Giulia,4.0
21219881,Giulia,2.0
3328301,Giulia,0.0
10457303,Giulia,1.0
22927128,Giulia,2.0
12419099,Garry,3.0
2160467,Garry,
1118829,Garry,9.0
17292183,Garry,1.0
2887831,Garry,
30809,Garry,9.0
3147170,Garry,7.0
9086113,Garry,
133648,Garry,10.0
2303875,Garry,0.0
1211241,Foster,3.0
1964205,Foster,0.0
33681220,Foster,
27645834,Foster,7.0
12673434,Foster,1.0
19016261,Foster,1.0
19016261,Foster,6.0
3036370,Foster,0.0
3036370,Foster,3.0
345105,Foster,18.0
22967108,Foster,0.0
22967108,Foster,1.0
22967108,Foster,14.0
22967108,Foster,15.0
2442464,Foster,0.0
2442464,Foster,7.0
2442464,Foster,8.0
3691494,Foster,0.0
28134916,Foster,0.0
28134916,Foster,1.0
22290948,Foster,1.0
22290948,Foster,2.0
18546266,Foster,7.0
20929541,Foster,1.0
1488619,Foster,2.0
32267545,Foster,1.0
24427794,Foster,0.0
24427794,Foster,6.0
24427794,Foster,9.0
24427794,Foster,10.0
24427794,Foster,11.0
24427794,Foster,12.0
1897496,Foster,4.0
12507175,Foster,4.0
18940646,Foster,17.0
1682270,Foster,0.0
1682270,Foster,8.0
5085987,Foster,0.0
5085987,Foster,6.0
5085987,Foster,7.0
5085987,Foster,18.0
19134552,Foster,1.0
884536,Foster,7.0
2372982,Foster,6.0
3429543,Foster,7.0
29373289,Foster,1.0
10860959,Foster,
21239514,Foster,0.0
18716405,Foster,10.0
5082874,Foster,3.0
35886865,Foster,3.0
1670736,Foster,4.0
980977,Foster,0.0
980977,Foster,9.0
980977,Foster,10.0
22643173,Foster,
5224,Foster,0.0
5224,Foster,16.0
5224,Foster,17.0
4380389,Foster,1.0
5707603,Foster,5.0
31641920,Foster,1.0
19996161,Foster,
11104130,Foster,10.0
1031573,Foster,0.0
1031573,Foster,3.0
1031573,Foster,9.0
21997536,Foster,3.0
18473521,Foster,11.0
15864743,Foster,3.0
20770694,Foster,11.0
10469675,Foster,0.0
7565382,Foster,
24202060,Foster,14.0
8020663,Foster,
10332120,Foster,1.0
1623051,Foster,1.0
29165410,Foster,1.0
29165410,Foster,12.0
29165410,Foster,13.0
1375185,Foster,2.0
3564660,Foster,2.0
18640531,Foster,0.0
5303308,Foster,6.0
7920068,Foster,9.0
20201626,Foster,3.0
13439015,Foster,1.0
4069403,Foster,4.0
2695568,Foster,5.0
2969963,Foster,0.0
24763523,Foster,11.0
11328591,Foster,0.0
11328591,Foster,3.0
11328591,Foster,4.0
16550912,Foster,0.0
16733548,Foster,15.0
4913527,Foster,11.0
24199496,Foster,3.0
22661371,Foster,0.0
24069831,Foster,4.0
24069831,Foster,6.0
27079761,Foster,6.0
20904386,Foster,
36229099,Foster,1.0
531747,Foster,11.0
18564380,Foster,0.0
28255844,Foster,5.0
19625929,Foster,
1211241,Timber,20.0
14059291,Timber,
13198624,Varun,0.0
8235569,Varun,0.0
32416903,Varun,
19931072,Varun,13.0
33916206,Varun,0.0
5020303,Varun,0.0
940565,Varun,13.0
21852596,Varun,9.0
8579043,Varun,1.0
25053541,Varun,0.0
13198624,Malini,10.0
3077127,Malini,
7529573,Malini,
16355097,Malini,1.0
15078267,Malini,2.0
3920769,Malini,2.0
6729640,Malini,5.0
22914756,Malini,3.0
30900357,Torrez,1.0
2310118,Torrez,1.0
10304105,Torrez,4.0
19625929,Torrez,
29836875,Thad,4.0
28384803,Thad,
20481209,Thad,0.0
23295876,Thad,13.0
5696825,Thad,0.0
5696825,Thad,10.0
5696825,Thad,27.0
29586711,Thad,2.0
2510608,Aditi,1.0
8437284,Aditi,6.0
20051217,Aditi,
6429872,Aditi,0.0
9019114,Aditi,1.0
3625867,Aditi,4.0
11236647,Aditi,1.0
940565,Aditi,5.0
8355455,Aditi,0.0
29141687,Aditi,4.0
12690499,Aditi,
8193804,Aditi,
11337560,Aditi,7.0
12131002,Madden,0.0
299016,Madden,4.0
21591619,Madden,5.0
7680880,Madden,1.0
24731602,Madden,22.0
24731602,Madden,36.0
14644393,Madden,0.0
14141946,Madden,0.0
14141946,Madden,5.0
22074457,Madden,1.0
29502739,Madden,29.0
44501,Madden,13.0
44501,Madden,24.0
44501,Madden,25.0
3642891,Madden,1.0
5396202,Babe,3.0
29002942,Babe,6.0
10507423,Babe,0.0
10507423,Babe,45.0
8593082,Babe,2.0
8593082,Babe,14.0
12961947,Babe,
12962124,Babe,
1693894,Babe,6.0
594105,Babe,1.0
2811692,Babe,9.0
61508,Babe,1.0
555629,Babe,
23666592,Babe,
142421,Babe,
12962006,Babe,
1275213,Babe,
442333,Babe,6.0
8246088,Babe,7.0
10507180,Babe,0.0
7950950,Babe,5.0
583758,Babe,
12962084,Babe,
7607539,Babe,
3276167,Babe,
1210579,Elspeth,1.0
8055250,Elspeth,0.0
2600572,Elspeth,
98506,Elspeth,1.0
8760676,Elspeth,7.0
21847912,Elspeth,5.0
554858,Elspeth,7.0
17470965,Viraj,
18076569,Viraj,0.0
15368904,Val,2.0
10216667,Val,
1880706,Val,1.0
32777635,Val,16.0
239589,Val,2.0
36121119,Val,0.0
473268,Val,0.0
15027588,Val,4.0
1853148,Val,16.0
14790445,Val,12.0
30468471,Val,
31960682,Val,5.0
677920,Val,14.0
3435225,Val,
11926477,Val,11.0
565758,Val,4.0
31245082,Val,
28842238,Val,5.0
3717069,Val,4.0
19925224,Val,2.0
36248531,Val,4.0
32029234,Val,0.0
3732855,Val,0.0
460052,Val,6.0
33188670,Val,5.0
2679831,Lalita,1.0
12250650,Lalita,2.0
28343790,Lalita,3.0
26161289,Lalita,
20581068,Lalita,
21296334,Lalita,1.0
2586953,Lalita,
11230221,Lalita,
2679804,Lalita,1.0
10700644,Lalita,1.0
32430967,Lalita,3.0
8422674,Lalita,1.0
20904612,Lalita,
21296199,Lalita,
32430933,Lalita,1.0
2679831,Charu,
3818512,Charu,
33487771,Charu,
9668048,Charu,
20145389,Pagan,
28761377,Pagan,
3145613,Pagan,2.0
20145389,Katya,
2608771,Katya,4.0
14786229,Katya,3.0
16593443,Katya,
357473,Katya,9.0
5076193,Katya,8.0
6177577,Katya,0.0
4758386,Katya,5.0
23666714,Katya,2.0
2089001,Katya,0.0
5029953,Katya,0.0
18577105,Katya,1.0
26600932,Antony,
14730870,Antony,2.0
23848853,Antony,
29397587,Antony,0.0
34275556,Antony,2.0
17111814,Antony,15.0
3471023,Antony,9.0
11308555,Antony,
2061941,Antony,2.0
6719268,Antony,0.0
31098672,Antony,4.0
4954774,Antony,
6306849,Antony,
6913417,Antony,0.0
9510387,Antony,
31348830,Antony,13.0
2557423,Antony,0.0
2557423,Antony,17.0
19236804,Antony,5.0
27150590,Antony,4.0
25683949,Antony,0.0
261107,Antony,1.0
261107,Antony,6.0
261107,Antony,7.0
3724309,Antony,0.0
5035314,Antony,2.0
3096374,Lazar,0.0
27731736,Lazar,12.0
27731736,Lazar,13.0
24500960,Lazar,9.0
6517453,Lazar,
6223567,Lazar,11.0
22062835,Lazar,14.0
8656796,Lazar,4.0
3066519,Lazar,5.0
2363899,Lazar,10.0
12130331,Lazar,7.0
3096374,Arika,4.0
3096374,Stein,11.0
24300269,Stein,4.0
27070440,Stein,22.0
27070440,Stein,33.0
31920226,Stein,5.0
29027399,Stein,
1703792,Stein,0.0
1703792,Stein,4.0
1703792,Stein,8.0
1587516,Stein,2.0
15782460,Stein,6.0
11288620,Stein,32.0
1067680,Stein,10.0
2341972,Stein,1.0
7272571,Stein,
18790154,Stein,
4777503,Stein,0.0
4777503,Stein,6.0
22982386,Stein,
24480838,Stein,14.0
24480838,Stein,15.0
21848857,Stein,0.0
5109940,Stein,
5600651,Stein,6.0
442308,Stein,8.0
20762022,Stein,
101935,Stein,27.0
3771241,Stein,5.0
3866194,Stein,0.0
1310614,Stein,
13237979,Stein,7.0
6638546,Stein,
16913663,Stein,
2073069,Stein,3.0
2073069,Stein,35.0
2073069,Stein,36.0
7018379,Stein,8.0
846654,Stein,5.0
5789454,Stein,0.0
5789454,Stein,2.0
5789454,Stein,3.0
5789454,Stein,6.0
5789454,Stein,7.0
29454281,Stein,8.0
338962,Stein,16.0
11324168,Stein,0.0
3415524,Mohana,1.0
26601914,Mohana,10.0
16749397,Kearney,13.0
16749397,Kearney,30.0
16749397,Kearney,39.0
15264095,Kearney,0.0
15264095,Kearney,1.0
23126218,Kearney,2.0
11970651,Kearney,0.0
16749397,Fiona,12.0
16749397,Fiona,17.0
12751960,Fiona,8.0
846354,Fiona,3.0
5387833,Fiona,14.0
633531,Fiona,11.0
31783951,Fiona,8.0
12343041,Fiona,4.0
4205606,Fiona,2.0
5948294,Fiona,2.0
21811775,Fiona,8.0
9031071,Fiona,
4335073,Fiona,16.0
29002631,Fiona,0.0
12724997,Fiona,4.0
903383,Fiona,
26953667,Fiona,3.0
4939088,Fiona,1.0
27193568,Fiona,
31580657,Fiona,5.0
6140980,Fiona,
1881893,Fiona,5.0
15048299,Fiona,2.0
23520462,Fiona,12.0
6257683,Fiona,11.0
466340,Fiona,2.0
18178441,Fiona,6.0
6334524,Fiona,4.0
13807049,Fiona,9.0
451821,Fiona,5.0
18739483,Fiona,
4902239,Fiona,21.0
15871997,Fiona,
20075214,Fiona,12.0
1954198,Fiona,0.0
1954198,Fiona,16.0
5526916,Fiona,14.0
3966684,Fiona,10.0
6152265,Fiona,3.0
2008863,Fiona,2.0
525314,Fiona,
18717177,Fiona,
6203432,Fiona,8.0
16550912,Fiona,1.0
3176181,Fiona,1.0
3176181,Fiona,14.0
3427182,Fiona,17.0
754323,Fiona,4.0
11223,Fiona,5.0
28084941,Fiona,11.0
12561001,Eon,1.0
3077127,Rehan,0.0
3077127,Rehan,8.0
30748966,Rehan,0.0
1792743,Rehan,0.0
3077127,Nafisa,3.0
3077127,Nafisa,7.0
14767600,Nafisa,1.0
2566991,Nafisa,16.0
13509822,Nafisa,4.0
3077127,Zeenat,9.0
7286899,Zeenat,2.0
13457412,Zeenat,1.0
16930213,Zeenat,0.0
3077127,Naana,
3077127,Maan,
31737525,Maan,
20903341,Maan,
20865573,Maan,1.0
3077127,Jolly,
30726799,Jolly,3.0
25011177,Jolly,1.0
25211720,Jolly,
23225535,Jolly,16.0
74966,Jolly,1.0
3151857,Jolly,
1623960,Jolly,16.0
3077127,Rubina,
25392992,Rubina,4.0
8448350,Turan,2.0
8448350,Sadan,3.0
8448350,Azmi,4.0
246789,Coyote,
2513894,Coyote,9.0
31285975,Coyote,
6115713,Coyote,
24793352,Coyote,
26009491,Coyote,8.0
2810158,Coyote,
18334152,Coyote,
23617806,Coyote,
31286006,Coyote,
525292,Coyote,
29838671,Coyote,
31452702,Coyote,19.0
22271666,Coyote,
3124658,Coyote,
29823425,Beaumont,8.0
29823425,Beaumont,9.0
394792,Beaumont,7.0
515151,Beaumont,2.0
22439052,Beaumont,1.0
22439052,Beaumont,5.0
12746952,Beaumont,2.0
22022026,Beaumont,2.0
311765,Beaumont,
2287595,Beaumont,2.0
2272969,Beaumont,10.0
8897338,Beaumont,6.0
20414373,Beaumont,
3947,Beaumont,0.0
3947,Beaumont,7.0
3947,Beaumont,9.0
16575334,Beaumont,
456959,Beaumont,3.0
5972799,Beaumont,0.0
5972799,Beaumont,9.0
2542546,Beaumont,0.0
2542546,Beaumont,3.0
25586078,Beaumont,0.0
24199496,Beaumont,1.0
7292836,Beaumont,0.0
25236208,Beaumont,
8949772,Beaumont,2.0
29823425,Pascal,9.0
4155050,Pascal,1.0
10595991,Pascal,7.0
10843767,Pascal,9.0
31106274,Pascal,18.0
19081582,Pascal,1.0
255858,Pascal,3.0
29885413,Pascal,1.0
643850,Pascal,2.0
29395410,Pascal,6.0
872386,Pascal,11.0
453907,Pascal,13.0
18487088,Pascal,8.0
20868663,Pascal,4.0
4103995,Pascal,
6517894,Pascal,6.0
5221915,Dalton,
1595987,Dalton,5.0
32817768,Dalton,
27645834,Dalton,3.0
226202,Dalton,16.0
1853148,Dalton,5.0
410036,Dalton,0.0
901489,Dalton,0.0
35766299,Dalton,4.0
384990,Dalton,2.0
2460824,Dalton,0.0
2460824,Dalton,1.0
2392280,Dalton,28.0
20896389,Dalton,0.0
20896389,Dalton,4.0
27232248,Dalton,7.0
6322722,Dalton,5.0
11381825,Dalton,0.0
11381825,Dalton,7.0
2052646,Dalton,7.0
1849258,Dalton,6.0
22546052,Dalton,
26029425,Dalton,1.0
19859572,Dalton,0.0
19859572,Dalton,5.0
6457520,Dalton,
20469278,Dalton,1.0
20469278,Dalton,6.0
20469278,Dalton,8.0
24305708,Dalton,3.0
24305708,Dalton,7.0
29053279,Dalton,15.0
129493,Dalton,3.0
129493,Dalton,30.0
3592692,Dalton,1.0
35294692,Ajit,1.0
4089762,Ajit,
12099919,Ajit,13.0
20904130,Ajit,0.0
35013805,Ajit,6.0
7321868,Ajit,
274258,Ajit,4.0
26014548,Ajit,0.0
8844071,Ajit,0.0
2586953,Ajit,
2005133,Ajit,5.0
28341562,Ajit,
34220997,Ajit,1.0
36060215,Ajit,2.0
7328023,Ajit,
33002345,Ajit,
6012834,Ajit,2.0
20903004,Ajit,
19027024,Ajit,
9727298,Ajit,5.0
9727298,Ajit,7.0
31197003,Ajit,3.0
10599593,Ajit,1.0
26617962,Ajit,7.0
36252302,Ajit,4.0
10641282,Ajit,1.0
4568059,Ajit,1.0
5177221,Ajit,0.0
32269172,Ajit,0.0
30746644,Ajit,
20903405,Ajit,
9056809,Ajit,
6218651,Ajit,5.0
12114290,Honey,
3793519,Honey,9.0
4704090,Honey,
1438861,Honey,19.0
6770626,Honey,14.0
565879,Honey,
2343037,Honey,0.0
805854,Honey,0.0
5752544,Honey,15.0
23831370,Honey,4.0
27434903,Honey,1.0
675935,Honey,3.0
675935,Honey,54.0
675935,Honey,55.0
675935,Honey,56.0
13205924,Honey,1.0
15920311,Honey,16.0
1039414,Honey,0.0
595587,Honey,
679577,Honey,2.0
9377241,Honey,3.0
5614464,Honey,5.0
31641920,Honey,1.0
204019,Honey,5.0
2229439,Honey,0.0
2229439,Honey,3.0
676038,Honey,12.0
19740040,Honey,0.0
54173,Honey,
334865,Honey,2.0
537200,Honey,0.0
64291,Honey,1.0
5515243,Honey,5.0
2051753,Honey,
2528686,Honey,3.0
2018546,Honey,8.0
5242749,Honey,2.0
3903364,Honey,
12114290,Barbie,
6133862,Barbie,
28621291,Barbie,
25410805,Barbie,
31272988,Barbie,
22950949,Barbie,
4673182,Barbie,
4673186,Barbie,
20935857,Barbie,5.0
14411725,Barbie,3.0
15051827,Barbie,0.0
29341577,Barbie,7.0
25411651,Barbie,1.0
15936289,Barbie,1.0
18484723,Barbie,
21311350,Barbie,0.0
4673196,Barbie,
14268798,Barbie,5.0
1213838,Barbie,
10573637,Barbie,2.0
335298,Barbie,
2955883,Barbie,18.0
19552121,Barbie,
17198681,Barbie,0.0
12114290,Doll,
190416,Doll,1.0
21843425,Doll,
8417013,Doll,
894179,Doll,2.0
1709435,Doll,
27609842,Doll,
8284794,Doll,
11502661,Doll,
2406029,Doll,
171939,Doll,
142465,Doll,12.0
7896385,Doll,7.0
24153140,Doll,3.0
9231229,Doll,
142481,Doll,11.0
4043272,Doll,
23205095,Doll,9.0
11101980,Doll,
1510273,Doll,49.0
1510273,Doll,50.0
1510273,Doll,51.0
1510273,Doll,52.0
1510273,Doll,60.0
9514261,Indu,
24620773,Indu,1.0
4980413,Indu,1.0
19985309,Indu,1.0
3675194,Indu,3.0
20581352,Indu,
26014548,Indu,5.0
26615804,Indu,
27909177,Indu,1.0
23692886,Indu,1.0
6015667,Indu,1.0
31803110,Indu,1.0
6961924,Indu,1.0
20435658,Indu,3.0
20435658,Indu,3.0
6701429,Indu,1.0
12929755,Indu,4.0
11481973,Indu,2.0
30337907,Indu,
6028988,Indu,1.0
6028988,Indu,1.0
4980311,Indu,1.0
5997937,Indu,3.0
31114082,Indu,
9514261,Padma,
858575,Padma,42.0
667372,Padma,50.0
670407,Padma,54.0
10772859,Padma,
35614043,Padma,
14767600,Padma,2.0
31941988,Padma,42.0
27687546,Padma,
3818512,Padma,
20579738,Padma,1.0
667371,Padma,
10615096,Padma,
7032360,Padma,
2853200,Padma,8.0
15837920,Padma,
21409994,Padma,
24489244,Padma,
33097020,Padma,2.0
29112206,Padma,
29259560,Padma,
21243478,Dryden,2.0
649185,Dryden,7.0
649185,Dryden,8.0
930379,Dryden,14.0
43452,Dryden,7.0
21243478,Nixon,6.0
36354051,Nixon,0.0
5016250,Nixon,15.0
23322195,Nixon,4.0
1136163,Nixon,1.0
8894300,Nixon,
33372085,Nixon,1.0
33372085,Nixon,7.0
33372085,Nixon,8.0
33372085,Nixon,12.0
33372085,Nixon,13.0
1498341,Nixon,3.0
171078,Nixon,0.0
171078,Nixon,1.0
171078,Nixon,9.0
171078,Nixon,15.0
171078,Nixon,16.0
171078,Nixon,17.0
171078,Nixon,43.0
171078,Nixon,44.0
171078,Nixon,47.0
171078,Nixon,58.0
171078,Nixon,60.0
3306822,Nixon,2.0
21200382,Nixon,2.0
21200382,Nixon,38.0
161779,Nixon,
12130331,Nixon,1.0
12130331,Nixon,12.0
12130331,Nixon,25.0
28743999,Nixon,1.0
21243478,Eames,
971383,Eames,2.0
971383,Eames,19.0
23270459,Eames,3.0
1250583,Eames,
5800918,Archie,
20828855,Archie,10.0
32987077,Archie,
17137344,Archie,0.0
192461,Archie,0.0
2608771,Archie,2.0
308898,Archie,1.0
96893,Archie,29.0
18112571,Archie,1.0
26167604,Archie,7.0
2421463,Archie,1.0
4305033,Archie,
633052,Archie,4.0
21589124,Archie,6.0
33804488,Archie,11.0
1113278,Archie,1.0
26541,Archie,13.0
1650241,Archie,10.0
15515562,Archie,
1291429,Archie,
129524,Archie,7.0
18986931,Archie,3.0
13194660,Archie,0.0
921891,Archie,4.0
4180502,Archie,11.0
1089071,Archie,8.0
1089071,Archie,9.0
33540451,Archie,0.0
23239530,Archie,5.0
17623455,Archie,0.0
24726686,Archie,3.0
2882942,Archie,0.0
1371113,Archie,5.0
22857151,Archie,
35575079,Archie,6.0
735291,Archie,
12744854,Archie,1.0
22016985,Archie,0.0
143483,Archie,4.0
9244959,Archie,1.0
5800918,Tootsie,
31802969,Tootsie,1.0
22858261,Tootsie,13.0
30233967,Karla,1.0
1409356,Karla,8.0
29460891,Karla,
29518461,Karla,
807842,Karla,4.0
13599724,Karla,1.0
32100598,Karla,14.0
