wikipedia_ID,IMDB_ID
26132673,tt0063607
26286767,tt0046792
30431126,tt1205551
30872204,tt0382357
31155231,tt0254283
31231212,tt0032479
32438858,tt1321870
32959800,tt0006992
33041580,tt0346840
35993917,tt0011502
670306,tt0103595
982480,tt0401729
2262145,tt0120838
2295321,tt0102048
2315130,tt0257282
2480188,tt0401085
2903798,tt0450996
3323135,tt0062898
4280890,tt0260320
4453379,tt0082370
5852488,tt0079867
6242671,tt0075885
6302550,tt0303797
6672248,tt0477999
6978600,tt0044355
7220623,tt0814075
8648196,tt0365914
9885736,tt1097636
12506616,tt0088691
12573781,tt0774760
14862686,tt0177479
16167538,tt12089310
17095186,tt0495832
17477023,tt0118020
20072703,tt0006611
20399956,tt0060544
20872873,tt0065384
20900606,tt1318035
21042990,tt0026316
21440868,tt0978570
21524677,tt9014922
21759238,tt0118967
22549229,tt0022515
22610953,tt0030337
23123864,tt0136987
24937369,tt0113950
25207368,tt0844319
25633984,tt1594429
25851654,tt0071954
26694159,tt1899287
27875707,tt1712583
27926541,tt0084105
27947161,tt1380799
28824371,tt0056224
30273493,tt1319645
32129023,tt0033955
33474264,tt1083462
34529677,tt1823133
36288896,tt0065805
36320233,tt0005179
11242,tt0173840
241475,tt0210217
2006189,tt0039661
2338401,tt0228750
2740826,tt0416331
2838120,tt0368400
2903806,tt0448923
2935848,tt0110948
3735943,tt0422805
4230392,tt0199129
5416352,tt0110022
6968369,tt0111180
7601962,tt0300910
8022263,tt0124179
9271078,tt0040076
9420790,tt0144681
11791510,tt0088879
12531485,tt0000300
13462810,tt0005408
16014546,tt0091383
16236007,tt0060837
17872744,tt0033766
20753502,tt1245112
20904605,tt0242504
21740500,tt0954354
22409657,tt0069027
23400698,tt13612770
27326936,tt1594562
27439088,tt0053837
28398647,tt0138412
29724018,tt0416012
30173996,tt1422020
31743547,tt0061376
32555044,tt0027959
32873351,tt0024990
33427265,tt0961097
33516771,tt2391833
33598983,tt1588356
34071219,tt0006075
34274201,tt2241367
34914699,tt1418377
36067417,tt0062925
1186616,tt0081505
2046787,tt0091178
2460231,tt0323250
2515369,tt0117496
2603956,tt0104293
3170580,tt0266555
3754368,tt0296696
3770679,tt0039396
4134701,tt0037954
4420919,tt0104922
5291313,tt0097106
6012106,tt0279889
7538545,tt0264441
8461302,tt0028267
8863374,tt0071483
8869015,tt0020621
10206274,tt0950715
11275194,tt0078873
11398844,tt0042682
12135849,tt0045665
13579944,tt0100092
14445346,tt0320107
15837630,tt1142800
17181732,tt0165336
18798841,tt0893402
19215615,tt0008071
19360778,tt0106264
19765815,tt0065671
20605305,tt0481400
20904148,tt0357890
22656214,tt0049515
26165755,tt0204001
26185810,tt0056733
26806844,tt1558250
27996904,tt0178705
29290753,tt0047120
30970462,tt1706684
31631087,tt0050124
31730349,tt0090013
32072194,tt0226975
32175155,tt0010929
34014071,tt2132486
35235985,tt2040257
781201,tt0162866
1704120,tt0088818
4211699,tt0067345
4836350,tt0060665
5018851,tt0020300
5276740,tt0087821
6190804,tt0093215
7661203,tt0082596
7761784,tt0904079
9222167,tt0027979
9879760,tt0025557
10536562,tt0770203
10692147,tt0004108
11217952,tt0392826
12971929,tt0898943
13935859,tt0091125
14488588,tt0051623
15105854,tt1157650
17258237,tt0008042
19011250,tt0239956
20121097,tt0044009
20180218,tt1604070
20678499,tt0032256
20699250,tt0756725
21630161,tt0100681
21652419,tt0854667
23524192,tt1155076
24033659,tt0031289
24578633,tt0017473
26723415,tt0092850
27074494,tt0087171
27485441,tt1448755
27947229,tt0095463
28373797,tt0169095
28492914,tt0329272
28519078,tt0177920
30323345,tt0087675
30999905,tt0036450
31713301,tt0094627
31804155,tt0059268
31939040,tt1848784
35603412,tt1877602
169202,tt0318034
1252250,tt0279112
1439951,tt0108265
1749769,tt0164226
1758524,tt0057227
2696891,tt0413895
3003637,tt0452972
4115219,tt0117103
4339321,tt0812253
4822531,tt0132563
5192334,tt0093325
5456819,tt0486822
5553187,tt0064041
5873298,tt0880603
7013864,tt0443314
7418189,tt0195557
8895933,tt0298515
9915337,tt0079010
11897715,tt0097699
12152728,tt0070860
12997005,tt0443644
13312626,tt0815140
13991714,tt0107979
14440186,tt0410774
15693150,tt0042998
19460334,tt0051816
21732440,tt0309967
21894696,tt0061520
22113550,tt0440910
22643619,tt0026584
23784181,tt0269950
24577926,tt0016677
24795588,tt1187044
24816719,tt0068763
24956484,tt0093852
25440774,tt0245995
26218953,tt1050002
26412886,tt0088126
26599616,tt0093962
28146463,tt0104761
29313146,tt4053580
29852202,tt0028883
31029493,tt0060765
31672110,tt0013557
32642867,tt0096867
33172540,tt0018795
1031588,tt0089153
1067272,tt0219965
1371138,tt0082406
1732917,tt0076070
2980189,tt0436613
4289078,tt0800318
4326162,tt0255958
5216578,tt0068205
6651536,tt0062515
6971535,tt0079449
7958809,tt0091138
9084983,tt0847877
10393953,tt0020072
10699799,tt0072026
13048874,tt0270366
14198166,tt0014991
14203146,tt0032651
16247804,tt0084438
16299503,tt0123965
18824395,tt5508936
20894526,tt0938345
21113009,tt9644250
21808542,tt0059340
25918744,tt0072597
26552715,tt0039229
26608236,tt0061477
26613627,tt1278134
26971553,tt0023589
27122422,tt1502714
27498669,tt0091956
27559995,tt0059073
28157514,tt0033068
29245583,tt0044727
29294207,tt1366344
29381780,tt0960864
29783580,tt1782526
31227986,tt0929412
31269549,tt1547230
31757535,tt1895438
33061756,tt0032286
33569921,tt0051768
33644155,tt3686180
33894291,tt2014279
34007239,tt0411227
34954932,tt1519467
35779717,tt0369452
73463,tt0005317
948608,tt0102388
1131593,tt0060592
2024030,tt0122743
2056480,tt0098282
2191058,tt0108500
4139200,tt0176875
4150217,tt0067546
5344149,tt0418131
5925279,tt0012532
7165700,tt0412535
8045706,tt0305759
8450631,tt0201976
8830696,tt0340149
9267568,tt0948457
9309331,tt0145393
9999986,tt0190665
12955190,tt0006835
18017583,tt0027908
18070587,tt0880633
18312231,tt0097450
18640429,tt1023111
18967846,tt0006826
18994794,tt1133922
19507780,tt1055300
20448429,tt0022956
22643198,tt0008014
22825526,tt0050542
22953846,tt0035301
23242258,tt0168785
24238984,tt0112607
24673492,tt0032324
25604389,tt1065092
26224556,tt1403865
26719738,tt1295091
28307836,tt0075944
30440118,tt0475330
31026827,tt0039087
31219798,tt0057192
31587934,tt0023884
32861354,tt2217781
32895465,tt0007035
32908623,tt0030230
33447681,tt2089781
34181921,tt0029965
35179560,tt2361272
35562747,tt0385092
35710735,tt0015860
649482,tt0068762
693325,tt0106673
1763834,tt0035957
2676015,tt0354893
2725075,tt0119861
3145892,tt0270919
3344187,tt0094411
3847881,tt0038924
3951914,tt0308443
4603572,tt0023898
5466192,tt0116861
6615324,tt0165361
7491828,tt0256637
8031384,tt0006335
8137954,tt0079302
8623778,tt0929620
8815038,tt5161378
9912549,tt0200004
9912562,tt0316484
10292462,tt0019813
10397143,tt0047484
11786596,tt0034400
13276265,tt0018396
13987833,tt0331008
14411213,tt0024090
15788808,tt0285848
16375992,tt0047812
16708448,tt8073332
18631215,tt0088392
18969101,tt0055235
19076629,tt1280558
19437772,tt1340838
21001959,tt0323414
21021847,tt1440181
23587208,tt0093261
24161165,tt0075847
25357930,tt1522835
26894923,tt0877333
27253923,tt0028499
27861014,tt1235552
27929093,tt0163003
28760030,tt0037152
31156434,tt0277241
31322359,tt0039527
33347629,tt1595354
33861669,tt1605735
33974026,tt0137079
34058635,tt0010244
34943201,tt1592232
35709550,tt1630027
177824,tt0026261
667152,tt0097125
682628,tt0215685
802513,tt0084751
1404035,tt0345549
1789996,tt0384806
2091700,tt0057226
2983714,tt0426550
3892325,tt0233508
4734333,tt0463996
5107856,tt0431193
5823793,tt0265651
5823794,tt0043633
7198332,tt0004193
8427501,tt0055618
8616487,tt2343723
10044663,tt2137363
14526878,tt0035928
15672922,tt0062117
18066215,tt0065503
18891422,tt0117387
19485497,tt0031462
20908315,tt0048985
22277481,tt1708483
22644384,tt0077907
24013989,tt0105111
24087588,tt1388391
24142336,tt0029373
24996895,tt0363060
26072991,tt1320239
26258600,tt0280600
26938263,tt0215360
28288095,tt0076425
28467556,tt0181779
28577481,tt1581835
28869194,tt1956697
29055216,tt0095823
30692431,tt0100881
31963390,tt0107792
32897944,tt1707391
34555732,tt12874254
34660676,tt1663143
34902566,tt2339549
217784,tt0159421
2180118,tt0114736
2260022,tt0104808
2756655,tt0050197
2843380,tt0445396
2894605,tt0250990
3032361,tt0463034
3736614,tt0065184
5997753,tt0149814
7123113,tt0036191
8012754,tt0100975
8476961,tt0083567
10406957,tt0356218
10703779,tt0290685
11731169,tt0461804
11921473,tt0995829
12233331,tt0052891
13713473,tt0907134
17597225,tt0256630
19314787,tt0234561
19795169,tt0037029
20466298,tt0059559
21379138,tt0061620
22020150,tt0033560
22555832,tt0002305
22644717,tt0092668
22826209,tt0986220
23894000,tt0028622
24506220,tt0010654
25530282,tt1650016
25730129,tt0850307
26743501,tt0031426
27345835,tt1646123
28221098,tt0035131
28336238,tt28333738
29932376,tt1567344
30011023,tt2009481
31219921,tt0028415
31834293,tt0064849
34155438,tt6758346
34745816,tt0267790
35152754,tt0042375
765083,tt6174316
846232,tt0073589
1157009,tt0039476
2459352,tt0064028
4260551,tt0115571
4362517,tt0278597
4566012,tt0062271
5317708,tt0092912
6211560,tt0229403
8066629,tt0028575
9022488,tt0469754
10103280,tt0443366
10701274,tt0098115
10776050,tt0077262
11553544,tt0360830
11553550,tt1037004
12800749,tt0283283
14818617,tt0083465
16690770,tt0163518
17390473,tt0169818
17778990,tt1243381
18759351,tt0450158
18823021,tt0291507
19261667,tt0030092
22902086,tt0348233
23544340,tt0043329
23688804,tt0958902
23935304,tt1101038
23975204,tt0034486
23977758,tt1667838
24446273,tt1392100
24483355,tt0031306
24604084,tt0241146
26601543,tt1418646
27836887,tt1078885
27888241,tt1411704
28375623,tt0073163
29145570,tt0057701
29558371,tt0269422
29969927,tt0016534
30846475,tt1311082
31292386,tt8706738
32966836,tt0008294
33737548,tt0294268
34726284,tt2367056
36035994,tt2419576
10487,tt0092991
76375,tt0022458
247709,tt0100998
425930,tt0035794
1482557,tt0084132
2964301,tt0332639
3111296,tt0078655
3445885,tt0099917
5865997,tt0071487
6793698,tt0116127
6864096,tt0044198
7095540,tt0051144
8574921,tt0199161
10579768,tt0148103
10950017,tt0056512
12610088,tt0113455
12874379,tt0441902
13114210,tt0334312
14360348,tt0065127
14395140,tt0010506
15428508,tt0409860
16727553,tt0314393
19096424,tt0041754
20136944,tt0062180
20238864,tt1223873
20771368,tt0314385
20907561,tt1429344
21584569,tt2336746
22789567,tt1016321
23767055,tt0059063
24061643,tt0026052
24195690,tt0990407
25858471,tt0043979
26068451,tt0363852
27289476,tt0026949
28011819,tt0353478
29656423,tt0403933
31152499,tt0076043
32820957,tt0041177
33204314,tt0019871
34473541,tt0021125
34590503,tt0119296
34874231,tt2096480
36391262,tt0267738
31908,tt0101458
149815,tt0040765
161897,tt0061512
1016655,tt0323443
1619323,tt0083201
1703792,tt0264761
2455180,tt0112714
2666695,tt0038260
3078538,tt0215196
3090192,tt0077229
3117620,tt0083652
3119257,tt0483607
4087068,tt0488763
4252062,tt0189070
4853138,tt0079103
5890466,tt0109655
6446995,tt0190138
8155991,tt0042808
9127971,tt0040418
9187805,tt0225210
11143301,tt0235204
13384914,tt0002078
14916202,tt0078801
15020855,tt0974583
16275086,tt1194236
16875979,tt0069115
17753400,tt0150885
17828345,tt0041084
21412318,tt1307064
22307124,tt0907856
24228775,tt1164999
24621485,tt0119413
25742466,tt0185704
26911870,tt0873886
28150124,tt1306980
28373651,tt0153329
28379474,tt0055313
28492653,tt0102236
29832450,tt0063989
30629329,tt0328808
31677716,tt1477118
32704793,tt0004182
33756343,tt0451938
34658623,tt0122305
35194428,tt0238577
35755662,tt2699290
246963,tt0100935
358367,tt0076538
445895,tt0112985
2073222,tt0032828
2363625,tt0251447
2636682,tt0109635
3411908,tt0770802
4143048,tt0094596
5813975,tt0468528
7709327,tt0286742
8890757,tt0181282
9645095,tt0469686
9689604,tt0073530
10736249,tt0143962
10806011,tt0020359
11501271,tt0118623
12758034,tt1114677
12823099,tt0083564
12967544,tt0101741
14053389,tt0082695
18499953,tt0064699
19484404,tt0124925
19802208,tt0057408
20160611,tt0277325
20917102,tt0083926
21131198,tt0348269
23015651,tt0081536
23692638,tt1649404
23819161,tt1227762
24199496,tt0019896
25154512,tt1003140
27891138,tt0070340
28027063,tt1600195
28116711,tt0067047
28170134,tt0056363
28493483,tt0255096
28846158,tt0030333
29082481,tt1543701
29454281,tt1454029
31155484,tt0254122
31249953,tt1683402
32071663,tt1728201
33192991,tt13128748
33219831,tt1680019
34147300,tt0017907
34243745,tt0371515
36033931,tt0375887
36267431,tt0007517
631462,tt0126711
871575,tt0267287
891829,tt0120533
2020037,tt0374271
2363621,tt0094171
5532095,tt0026055
5981203,tt0116592
6934835,tt0047642
7588268,tt0024878
7708618,tt0044735
8153526,tt0035195
9104365,tt0037963
10050056,tt0795368
11387538,tt0306646
12127900,tt0057312
13166707,tt0869152
13888960,tt0344801
13956796,tt0192446
14251601,tt0047244
14933672,tt0433130
15328092,tt0011137
15809123,tt0893397
16144034,tt0361437
18727497,tt0044881
19250997,tt0086377
20073140,tt0100376
20581186,tt0215859
21275560,tt1298721
22643677,tt0031111
23245095,tt1245773
23791857,tt0095598
24155438,tt0110210
25144098,tt1522879
25915397,tt0292314
26479782,tt0261331
26488565,tt1625856
26639982,tt0245301
27037768,tt0016935
27911177,tt0070848
31156432,tt0277378
32359323,tt0062313
32880404,tt0343615
34149562,tt0017902
34222546,tt2178470
34468452,tt0007124
34991301,tt0281168
113449,tt0087921
142327,tt0107048
483727,tt0049096
939519,tt0238829
1037237,tt0172156
1432870,tt0144142
1562284,tt0104291
1571951,tt0346457
1572821,tt0102299
2255603,tt0084504
2564144,tt0231402
2606170,tt0088149
2615493,tt0089279
2793604,tt0138993
3400420,tt0292508
3865389,tt0111147
6183117,tt0024335
6715066,tt0079437
7321030,tt0083296
8513659,tt0093116
8592971,tt0086135
17240314,tt0889652
19492375,tt0123856
19544888,tt0025520
20928705,tt0497340
21774577,tt0040556
22407286,tt0447641
23062319,tt1310637
23434611,tt0089275
25175199,tt0089892
25946186,tt0056485
26322367,tt0254626
27164920,tt10428942
27617955,tt0065003
27843210,tt0271355
27928317,tt0035427
30193481,tt0214976
31065652,tt0052257
31156329,tt0271978
31332057,tt0127719
32528852,tt0297472
33171729,tt0047650
33296556,tt1470173
33646916,tt0102821
33902416,tt1265994
34131760,tt0006330
34387388,tt0311413
34452224,tt2980736
36350787,tt0044330
73830,tt0043581
74848,tt0076263
666378,tt0030070
1134216,tt0387412
2566991,tt0222012
3418109,tt0097236
3447112,tt0387460
3621210,tt0101808
3767190,tt0113755
4500801,tt0093582
5177301,tt0089201
5478399,tt0208778
5817147,tt0110511
5823562,tt0195274
6795100,tt0435503
6809364,tt0810834
8076972,tt0416458
10185281,tt0046051
10510478,tt0101953
11225668,tt0359133
15359101,tt0288325
15740040,tt0011650
17057250,tt0808475
21290003,tt0110966
23690969,tt0032107
23925754,tt0246593
24187257,tt0031353
26008438,tt0081044
26461072,tt0037903
26660584,tt0020241
27957907,tt0071672
28091651,tt0046480
28153624,tt1318029
28325453,tt0028577
28467551,tt0181607
28508537,tt0226381
29118181,tt0047406
31869542,tt0226056
32324604,tt0072004
33918513,tt0007671
34191422,tt1587411
34252429,tt0031883
34658473,tt0012736
34977771,tt0308113
35951580,tt0012720
36245692,tt1925479
76402,tt0041996
344978,tt0117802
1367451,tt0087365
2274481,tt0063469
3137992,tt0089114
3252860,tt0448134
3584534,tt0076709
3644898,tt0013257
3827920,tt0416853
4881355,tt0086452
5694083,tt0097479
5860129,tt0204350
9015927,tt0954333
10142267,tt0033314
12199605,tt0192189
12596771,tt0798788
13378888,tt0383648
13649283,tt0255212
14271902,tt1141570
15410536,tt0142082
17100455,tt0023228
17702631,tt0074283
19484531,tt0027017
20482830,tt0070500
21250240,tt1331329
21290392,tt0103100
21466763,tt0242341
23687745,tt0044171
24158953,tt0083099
24792097,tt0053771
25000096,tt0353400
26772154,tt0034692
28352353,tt0023254
28814788,tt1532503
29380904,tt1783738
30136288,tt0121302
30946246,tt1699497
32205540,tt0072402
32759800,tt1500140
33647512,tt1823059
34972884,tt1756632
35196086,tt1124397
35383707,tt0012562
41528,tt0109830
290633,tt0120772
1702672,tt0119590
1833026,tt0163982
3277789,tt0456149
3567408,tt0051119
3663004,tt0084616
4294005,tt0092632
7121667,tt0874004
8476705,tt0079920
9087548,tt0075151
10072963,tt0031903
10261649,tt0420793
10841191,tt0843625
11697505,tt0039700
13771001,tt0393597
14088008,tt1130773
14830123,tt1117667
15902359,tt1345819
15963629,tt0200715
18273273,tt1254962
18760240,tt0041244
19200075,tt0006594
20329394,tt0117793
20515862,tt1081929
20821904,tt0063728
20872587,tt0046185
20960746,tt0309380
20987852,tt0296689
25687816,tt0414714
28149559,tt0138558
28492516,tt0084204
28727504,tt1214946
29334598,tt1770682
30873996,tt0103112
31032465,tt1880940
31308296,tt0026597
31322526,tt0236714
31543884,tt0149697
31782177,tt1402518
31881886,tt0205370
33914655,tt2175671
34934335,tt0085454
36465711,tt0083032
54999,tt0049223
77223,tt0046912
163454,tt0070640
1189804,tt0100404
2417736,tt0066904
2525565,tt1576440
2812718,tt0384504
3130366,tt0086973
3671100,tt0024844
5162636,tt0122591
5555565,tt0011071
5735624,tt0097775
5848042,tt0813550
6021027,tt0317171
6271212,tt0079009
6563355,tt0106262
6607649,tt0038264
6851697,tt0017832
7299828,tt0324367
9244524,tt0070244
10572390,tt0061974
10724425,tt0059866
11055465,tt0086892
11946021,tt0038489
12305737,tt0088342
12709909,tt0463027
15684703,tt7903324
16543797,tt0858433
18092493,tt0005428
18664228,tt1228933
18762498,tt0032313
19942867,tt0078530
20237196,tt0080763
22354044,tt0078224
23981586,tt0107718
24172914,tt0073394
24230763,tt1821692
25086167,tt0409694
27365004,tt0052272
28726080,tt0044850
30914913,tt1884351
31123196,tt0045745
31153543,tt0235813
31320905,tt0065722
31758707,tt9056948
33269028,tt1448751
34342406,tt0066217
35825867,tt0230465
36278730,tt4226200
36285560,tt0019864
163457,tt0070290
201534,tt0299658
328284,tt0212887
417744,tt0088083
982243,tt0078480
1190626,tt0043887
1714278,tt0169858
1794176,tt0214529
2561519,tt0336432
3185702,tt0079946
3408227,tt0436724
3807682,tt0071357
4199566,tt0387541
5016298,tt0080472
5430789,tt0088936
5995578,tt0479162
6302293,tt0067789
8637720,tt0262264
9162738,tt0030786
9167607,tt0044429
9857987,tt0201541
10203944,tt0018297
10291509,tt0295682
10724428,tt0154942
11355544,tt0070558
11664870,tt0080536
11684183,tt0301810
13051946,tt0157540
13269570,tt0346765
13961279,tt0039825
14097370,tt0064780
14433451,tt0022991
15034938,tt1051701
15954278,tt1264068
16550912,tt0082457
17546919,tt1017429
20168100,tt0061191
22198915,tt0073174
24062265,tt0164611
24982188,tt0093551
25817015,tt0095878
28539397,tt0036588
28759147,tt1105734
30778628,tt0306886
32242568,tt0010895
32860066,tt0122254
35720437,tt2127305
163456,tt0070849
1367161,tt0056300
1399634,tt0290210
1446079,tt1148779
1518566,tt0303402
1518575,tt0213203
1844737,tt0052148
2069237,tt0210075
2303957,tt0061550
2598262,tt0067778
2798805,tt0075612
3955890,tt0176244
4359960,tt0247657
4865486,tt0499004
5136157,tt0420066
5321349,tt0116036
5911643,tt0070313
6913417,tt0068920
7032286,tt0290676
7952090,tt0076659
8594350,tt0419420
9090163,tt0079875
9694060,tt0195053
9858069,tt0201658
12388489,tt0150962
14628813,tt0006770
16075405,tt0013909
16179680,tt0824704
19612409,tt0079111
20136370,tt0857321
20816645,tt3177218
20903073,tt0357720
22643248,tt0009028
23399828,tt1446192
24654419,tt1040028
25828515,tt0019988
28927168,tt0186616
29693059,tt0309609
31302823,tt0102843
31322340,tt0038646
31539054,tt1680114
33923927,tt3206392
34312501,tt0008565
35395675,tt0231214
1040571,tt0275491
1055633,tt0345551
1642538,tt0078820
2562663,tt0012304
2999596,tt0058086
3427182,tt0489099
5493777,tt0339436
5515243,tt0450345
5858224,tt0907619
6493287,tt0099368
6520640,tt0101467
7478725,tt0107242
7734862,tt0057543
8237971,tt0044312
8425494,tt0317351
9302816,tt0034524
9990987,tt0758732
10760729,tt0469903
12219523,tt0178181
13331336,tt0038233
14258328,tt0168628
14686017,tt0099460
15185206,tt0481598
16179665,tt0458062
16299003,tt0076340
17135560,tt0220760
17264220,tt0118154
18510243,tt0000465
23398349,tt1252614
23738488,tt0757284
23928471,tt0176234
24062019,tt0107158
24285542,tt0020308
25620496,tt0040069
26241300,tt0041141
27200112,tt0024144
27381879,tt0381290
28373967,tt0277022
29554373,tt0056674
31881156,tt0175836
31959586,tt0104192
33537165,tt0079252
33780921,tt0110774
34621976,tt0279066
35386551,tt0359167
1640608,tt0111770
2527873,tt0042285
3041378,tt0116024
3375070,tt0030643
3440849,tt0090713
3504167,tt0086605
4209857,tt0126423
4710879,tt0472549
5245540,tt0070079
6290551,tt0026419
7258135,tt0435412
7422491,tt0467341
8267330,tt0028198
9146440,tt0034547
9993012,tt0251829
11089906,tt0053041
11659396,tt1049413
12577484,tt0287045
12679350,tt0473684
13707848,tt0002854
15235451,tt0784965
15257713,tt0443559
16301022,tt0191152
16909796,tt0018151
18299902,tt0001577
18549245,tt1097643
19542268,tt0303637
21475159,tt0371775
22004444,tt0009524
22380492,tt1401221
23548549,tt0261423
24722022,tt0324407
26319686,tt0166847
29250240,tt1733297
29510479,tt4321328
31152766,tt0156149
31153738,tt0234578
31423990,tt1727790
32071215,tt0019775
33281667,tt1753865
33288456,tt1791666
33629928,tt0430159
33865539,tt0269823
35457018,tt1710335
317873,tt0081777
528472,tt0087291
730734,tt0331632
1774803,tt0243155
2293008,tt0328901
3010124,tt0034342
3273263,tt0124595
3326435,tt0274558
4556874,tt0770214
7258181,tt0233256
7527753,tt0240510
7999587,tt0029087
9892634,tt0083349
12567618,tt0090184
13294512,tt0001256
13377058,tt0778129
13707870,tt0133006
13842574,tt0056960
13992008,tt0386669
14949001,tt0001428
18370292,tt1254969
18759088,tt0049490
19041382,tt0229539
19631404,tt0413072
20137927,tt1579701
20557369,tt0029105
22253674,tt0078344
23648001,tt0028436
23894696,tt1331095
25585383,tt0001106
26163627,tt1347006
26408859,tt0259322
27998545,tt0030436
28327465,tt1588170
28373623,tt0151370
29479424,tt0808245
29653730,tt0131027
31321775,tt0032469
32910951,tt0032859
33544868,tt0305373
34246375,tt0083736
34508258,tt0083119
77604,tt0033722
955166,tt0070300
1177547,tt0107421
3024264,tt0050123
3437370,tt0087235
5654699,tt0375066
6187988,tt1606248
7731316,tt0246315
8160760,tt0132378
9062631,tt0046010
9150668,tt0071824
10087906,tt0030231
11815287,tt0997281
11825992,tt0455940
12332258,tt1092005
13276046,tt0017855
15112860,tt0246134
15856716,tt0395802
16066384,tt0491044
17468008,tt0277444
17996335,tt1242530
18174825,tt0209347
18467597,tt1284596
19915657,tt0313088
19933490,tt1193627
21958077,tt0085320
22136666,tt1385869
25175182,tt1552624
25225032,tt0074634
26388629,tt0049286
26944208,tt0015976
28373660,tt0152090
28376197,tt2321321
28484150,tt0011371
28634595,tt0081385
28838337,tt0165131
30791192,tt8541250
31016772,tt0183483
31229030,tt0029793
32077175,tt0176869
32175282,tt0029656
32683495,tt0027331
32711189,tt0765128
32784153,tt1684233
34057325,tt0408847
34420605,tt2226666
34830814,tt0233891
36306980,tt1981080
435566,tt0116594
1138873,tt0027459
1354062,tt0085204
1573600,tt0074512
3344455,tt0024831
3759313,tt0489018
4088706,tt0096786
4415256,tt0052050
6339348,tt1808153
6851920,tt0189633
9435892,tt0344777
9468730,tt0473267
9725560,tt0143197
9877310,tt0021007
9998358,tt0071897
10455572,tt0111157
10496622,tt7493726
11722716,tt0028302
13710469,tt0133277
14876592,tt0041671
16070978,tt0225824
16538650,tt0022353
17031454,tt0295004
17094525,tt0809417
17172484,tt1185427
19187501,tt0283012
19493267,tt0034259
19922880,tt0064273
20481794,tt0066458
20927096,tt0124300
21425547,tt0049746
21885542,tt0070498
21886221,tt0095098
22712635,tt0224131
23710393,tt1217613
24566634,tt0099480
24919430,tt1512201
25765787,tt1440732
27375212,tt0099134
27578636,tt1478480
31285975,tt1714841
31368008,tt1723112
31525080,tt0167977
31747546,tt0026270
32805488,tt0028360
32989529,tt0014123
33799951,tt23774944
34681437,tt0048333
35220167,tt2294921
1107354,tt0215240
1438857,tt0250798
1569551,tt0090799
1710667,tt0120394
1828138,tt0105121
1923292,tt0058479
2209027,tt0090563
2246979,tt0039645
2560747,tt0093555
2590391,tt0011348
4408110,tt0396112
4711636,tt0081031
5501808,tt0067989
6089288,tt0814130
6865497,tt0068904
6911871,tt0772178
9079714,tt0428914
9806463,tt1058748
9857766,tt0200523
10541514,tt0253126
11101980,tt0079648
11919670,tt6449478
12419901,tt0043694
12698909,tt0056127
12979792,tt0116231
14582785,tt0039331
17776753,tt1018789
17816177,tt2244947
19134516,tt0313513
19290912,tt0235798
22795845,tt1282067
23591238,tt0285739
23732448,tt0111309
24416802,tt0177845
25095736,tt1439229
26540710,tt0223226
27306414,tt0095816
30494880,tt0089545
30757739,tt0169124
31322766,tt0230528
31844088,tt0306041
32171237,tt0011067
33849474,tt0066602
34831345,tt0086098
36060215,tt0154820
74293,tt0236493
560837,tt0120654
936452,tt0199224
1945651,tt0487907
2014023,tt0104057
2018425,tt0033868
2565848,tt0100504
3673030,tt0113674
4125216,tt0371536
4496097,tt0218067
4773310,tt0472586
6845157,tt0844760
9162530,tt0029577
9813617,tt0175159
9853014,tt0440086
10086284,tt0028509
10117133,tt0181212
10183854,tt0116503
11076159,tt0034243
11385988,tt0476659
11451211,tt0004210
11956773,tt0274711
12568672,tt0455337
12752377,tt0382621
13162689,tt0118957
13247738,tt0085934
15370769,tt0314921
18066762,tt0794350
18351488,tt1157720
18579324,tt1190867
18907055,tt0054943
19604908,tt0065804
19605612,tt0070391
20581300,tt0357717
22534684,tt0043593
24559371,tt0120809
26975659,tt0012664
27893074,tt1289539
27909093,tt0298463
30246052,tt0005475
30249152,tt0078345
31024909,tt0787111
31026458,tt0234575
31860340,tt0149002
35516906,tt1537898
36310503,tt0016048
905530,tt0046187
1039414,tt0173716
1469871,tt0372532
2643692,tt0399295
2992408,tt0434008
3305282,tt0138703
3600737,tt0045932
4494486,tt0161815
5008870,tt0050665
5649185,tt0265104
5698193,tt0315411
5829368,tt0012877
5878592,tt0079063
6044779,tt0150111
6241797,tt0195580
8475350,tt0024027
8995246,tt0037319
9280225,tt0339091
9803242,tt0038124
9999915,tt0090604
10255944,tt0246672
10619329,tt0073924
12698154,tt0110521
12810600,tt0113533
12932711,tt0307866
12961312,tt0006952
13542692,tt0056037
13617056,tt0089299
14277661,tt0006989
15081648,tt0222248
18667684,tt0037062
20309964,tt0031311
22040897,tt0333215
22358248,tt0064407
22644483,tt0083673
23145569,tt0077722
23620486,tt1275861
23829441,tt1085496
24463571,tt0059858
26188329,tt0045083
29001087,tt0929283
31322553,tt0170812
33475705,tt1349486
33512455,tt0375782
34259472,tt0259594
34776932,tt0071209
76336,tt0159727
165794,tt0119360
1397876,tt0120177
1420419,tt0095178
1629120,tt0072034
3227969,tt0189142
3584252,tt0041473
4333681,tt0052655
4427791,tt0102768
5079733,tt0117427
5275752,tt0482629
5501279,tt0049294
5670753,tt0068815
7202949,tt0107130
7251868,tt0072235
8828086,tt0287309
9788557,tt0201306
10185862,tt0044601
11090495,tt0456004
11471331,tt0059550
11669338,tt0903622
11681963,tt0346136
12558882,tt0073458
12841586,tt0003649
