wiki_ID,wikidata_ID
34064420,Q230294
31025405,
31777003,
6237199,
11616588,
24564454,
153007,Q596994
935847,Q747940
1369312,Q960224
1647182,Q6758734
1954737,Q3010854
3330684,Q7570833
4937659,Q3795410
7013730,Q3521413
8215662,Q5151875
8930387,Q1408529
10282789,Q16254340
14281880,Q7500538
14581235,Q386541
14902716,Q5156311
15130491,Q3646837
16075883,Q3225625
16372026,Q5245338
16875715,Q12126077
17717256,Q1251516
17936960,Q5020166
18434968,Q7746693
19576075,Q5951739
22129687,Q7711124
22590976,Q5286331
23666747,Q3228011
23991832,Q12988263
24129324,Q2688691
24895047,Q4168627
25079576,Q3823439
25900138,Q5379229
26899200,Q6984446
27413683,Q12126512
27515609,Q3506356
27763854,Q2430612
29013002,Q7689633
31156500,
31156838,Q7661459
32544504,Q5434917
33435933,Q11182884
34196867,Q7180584
34253005,Q7859306
34916390,Q1215609
34970809,Q557232
34979422,Q7722081
35100379,Q3067100
9878957,
31774474,
33067901,
76349,Q1940924
99031,Q232000
752031,Q7741106
2695568,Q3281292
3318283,Q3213711
3914063,Q4879739
4807001,Q2443495
5832380,Q886190
5979134,Q1653171
6041305,Q1440787
6057810,Q766600
6787518,Q3227123
7078738,Q1196815
7210856,Q4898740
8313888,Q971165
9533072,Q16248965
11094192,Q1650312
12892084,Q3988458
13488854,Q2508868
14503463,Q7289475
14729260,Q1751536
14854543,Q4661338
15637345,Q6785332
16062566,Q4034954
16648125,Q2939530
17070479,Q1153605
18081866,Q649592
18311588,Q5243085
20253071,Q4999935
20338576,Q2358316
20406604,Q5207601
21125436,Q7501494
21537973,Q3006302
22153160,
22462670,Q4943314
24489859,Q2819677
25654039,Q1247818
25788511,Q7167725
27423300,Q12126492
30314421,Q10937232
30695447,Q7069540
31315579,Q6463694
32972325,Q7735331
34372982,Q7766686
35077901,Q7598085
35154265,Q6751799
35452499,Q4842200
556974,Q1587154
1389387,Q1446898
2077098,Q1305714
2096585,Q3408633
2099934,Q646569
2813558,Q759225
3033155,Q127421
3878318,Q510456
4181412,Q6138948
4750994,Q3417248
5652838,Q1754850
6157905,Q3764560
6268284,Q700786
6304769,Q7092687
6484015,Q2813946
8808257,Q205506
9005576,Q1169942
9065304,Q472012
9602087,Q5352469
10056445,Q9023473
12467910,Q5171011
12955622,Q4656288
13420827,Q7750584
13554793,Q5582752
13922168,Q7574512
14908922,Q7718707
15370691,Q4659653
15434131,Q16980140
16003062,Q7559518
16307595,Q7797501
18026134,Q3007004
18620103,Q5121720
18734761,Q4310508
19919932,Q3926003
23323263,Q5299390
24007705,Q7756838
24166322,Q7774695
24166602,Q5893712
25460030,Q7111232
25842111,Q17450
26012847,Q3540912
26691556,Q7662254
28205763,Q6188148
28632183,Q5689188
28827901,Q6773047
29408584,Q7968763
30047221,Q4110387
31441871,
32558325,Q6928615
36217621,Q6981152
33891919,
16635787,
7308322,
4520307,
925951,Q5021551
1643035,Q2009674
2098803,Q1298217
2517510,Q6090042
2761514,Q6774308
3167956,Q2009584
3448236,Q7621435
3488543,Q1961863
4598097,Q4420648
5501399,Q2322393
5579768,Q1660768
6283664,Q1115508
7003785,Q1025198
7022631,Q7249804
7460481,Q2068444
7701711,Q1873709
9020005,Q2008315
9121814,Q5216152
10386770,Q7631389
10485963,Q2258019
12205532,Q7127651
12496727,Q1212516
13433758,Q5002965
14349368,Q7805092
14910791,Q6373983
15430631,Q1216778
15998246,Q5578709
18752872,Q7993336
18936071,Q1520430
19861993,Q4728815
20692099,Q7258338
20904086,Q5528722
22132828,Q7549044
23330124,Q2015986
24065223,Q7729941
24573587,Q5725014
26233241,Q7090965
27401625,Q7078421
28688024,Q7444075
28764889,Q5521249
31533009,Q4188333
32173382,Q5917892
32239164,Q1630699
32748561,Q16252981
33548043,Q5110687
35168375,Q12136826
11312614,
27183354,
473776,Q906639
1480608,Q5127965
2497380,Q3064775
2726812,Q888349
2910952,Q31212
3055220,Q3284704
3454332,Q567936
3654387,Q3368394
6031602,Q1405838
7269496,Q11016436
9650293,Q5376615
10386740,Q928941
10613136,Q7033538
11127272,Q7239952
13787367,Q521256
13793557,Q3522354
13825382,Q477495
13837377,Q3040149
14161732,Q7123950
16839388,Q192212
17124686,Q178670
17255348,Q7710855
17452896,Q7144850
18529816,Q7660245
19480081,Q1625566
20370033,Q6691351
20637087,Q5021648
20859086,
21145501,Q8055857
23017170,Q3419943
24001036,Q376117
24366494,Q381028
25358774,Q6967672
25724565,Q1758883
26029425,Q126370
26627899,Q6890800
26704189,Q7859014
29584820,Q3521715
29759361,Q7574458
29952113,Q4636468
30713903,Q7980743
31025067,Q616750
31585414,Q7517400
32726134,Q2935763
34713434,Q5472177
35767941,Q2444509
36089812,Q7121495
36449156,Q467963
27718825,
25170561,
74376,Q3140955
210860,Q535550
225505,Q920218
225514,Q2559966
240372,Q627942
1208768,Q1346535
3143823,Q3430569
3207521,Q6002627
3709021,Q2248985
4214727,Q5508607
4270959,Q1627111
4429858,Q1198726
5948854,Q494719
6686011,Q7757420
6809250,Q731261
7299961,Q6490904
7994800,Q4986075
11598159,Q3345502
11665498,Q754474
11844326,
12182188,Q612096
12887297,Q7734827
12962182,Q7738482
13539516,Q4927723
15968935,Q2528865
16337176,Q1890400
18024188,Q7740260
18333832,Q687227
18688770,Q3996012
18837139,Q4829975
20672167,Q7977545
21175589,Q679694
23931299,Q7709592
24657947,Q7296339
24836960,Q7160916
24903317,Q1767888
27374247,Q3024090
28309231,Q3558035
28493003,Q5736914
29168368,Q7995568
31802477,Q11237886
32978088,Q3080011
33114481,Q6012411
34552669,Q559071
35004885,Q3032920
35340371,Q2907817
35864575,Q3986444
35915192,Q5447807
21303130,
19525319,
35012634,
1367453,Q2499263
1622296,Q2917211
1841267,Q3231050
2155462,Q7111805
2338797,Q1257118
2477108,Q5619376
2768393,Q7357057
3112333,Q2362883
3814210,Q1649282
4657647,Q14613598
5051761,Q1838716
5428797,Q5565796
6446053,Q102754
6446071,Q106571
8352428,Q838103
9385381,Q333381
9693957,Q6682910
9895416,Q551025
10048277,Q5620328
10638791,Q6191011
12638859,Q7718780
14385389,Q7334753
14788012,Q4660118
14811392,Q695179
14846051,Q5917423
15079012,Q7784090
16475684,Q6390834
18449476,Q2031878
19511091,Q5298999
20184628,Q7428919
21148995,Q4656408
22528658,Q3209212
23691096,Q7641376
24328926,Q7883261
24666022,Q7076959
24871531,Q2499405
25371771,Q4750248
25792093,Q7445653
25945405,Q604320
31156583,Q16253235
31303687,Q7283098
33035035,Q4677119
34891696,Q5520622
34983858,Q3566251
35013635,Q3336317
35055418,Q6407807
35839875,Q5666166
34985461,
32587150,
1367452,Q764760
1737543,Q526162
1982322,Q1788591
2137368,Q1214811
2547388,Q2602493
2952825,
3766451,Q1576981
4147240,Q5583204
5378058,Q7755669
6458113,Q5428507
7569293,Q1570954
8476634,Q829143
9208073,Q4314058
9674290,Q2438744
10048256,Q5104927
10223140,Q3410981
10890819,Q5682257
11039905,Q74750
12336545,Q267310
13064802,Q7712890
13568509,Q5034253
13832553,Q5333950
13911206,Q4655715
14515699,Q1311984
16348691,Q6959855
17528066,Q7771530
19949470,Q6937649
20150281,Q5508160
21144586,Q5102217
22644988,Q2398761
23691822,Q16248600
26024515,Q7825334
26968526,Q537026
27429073,Q1780390
27484031,Q2011493
27787731,Q7748224
27890931,Q7763444
28887886,Q3411446
29337492,Q2929659
30594558,Q7755266
30993793,
31156441,Q6469495
32087994,Q5555646
32177766,Q7410275
33415828,Q1048726
33539015,Q6349506
35409814,Q12285060
35881224,Q2252610
15712710,
10580294,
74968,Q2650998
214312,Q261403
242525,Q936037
657797,Q832363
699208,Q309366
2123949,Q3933903
2853200,Q3536854
2853352,Q2820123
3603641,Q625136
3782892,Q1216722
5052220,Q2391804
7018379,Q523456
7019138,Q7762431
7914649,Q1075841
9644627,Q1181187
9919900,Q4397391
11214013,Q5306815
11237656,Q3444280
13697816,Q5227634
13869989,Q2742237
15810392,Q3491557
16706144,Q8050881
16846331,Q5319075
17161055,Q7764171
18138846,Q1387976
19042255,Q7736584
19280030,Q2364074
19524629,Q5951637
21747906,Q4083127
22697540,Q6033768
23966679,Q715526
24003720,Q4642926
24069831,Q7776361
24627900,Q6697362
25182034,Q7317911
25388139,Q13508996
25587917,Q6423079
25588092,Q2603058
26178888,Q1755847
26318071,Q5772181
27679393,Q7156745
30959201,Q582992
31170541,Q1603046
31734473,Q737055
31764171,Q6762187
32211779,Q3783004
32520115,Q84051
33689385,Q5068927
26365968,
25850514,
10835389,
11920828,
22643331,
242528,Q926198
1520023,Q4126309
1592832,Q586061
2280366,Q131842
2949844,Q7802253
5209597,Q1962492
8008969,Q3011149
9162841,Q7598110
9745171,Q870882
10791937,Q7038193
10791940,Q4753550
10895416,Q3070718
13775502,Q5134924
13947064,Q2060015
14319873,Q7997854
14469507,Q6012997
16811312,Q4340670
18037643,Q4014600
18623102,Q1749617
19047475,Q7196106
19851058,Q1631247
20694440,Q3209468
21452226,Q4835843
21675573,Q1427222
22643409,Q6012697
22944248,Q4788863
23410614,Q4902073
24166367,Q775095
24213200,Q6546428
25388300,Q6965407
26291537,Q10962501
26418564,Q6808852
26876540,Q859852
27524900,Q606935
27919005,Q11003376
29331305,Q5619330
32018157,Q3314125
32070165,Q7762945
32267746,Q4750198
32717962,Q17058374
32751118,Q7237713
32867197,Q5305368
33046855,Q3976587
33204396,Q3569755
33647862,Q5142251
9994312,
6985462,
1343327,Q383795
1756354,Q3418150
2239713,Q1321279
3080716,Q776607
3446942,Q23892
4347027,Q1088087
4476565,Q4850280
5413972,Q2747240
5573508,Q7355373
6554925,Q669068
6607195,Q1125349
8153108,Q5880282
8666205,Q2279734
8835468,Q7734608
8869124,Q2904413
9667958,Q4650086
9714500,Q5266940
9994327,Q5626797
10069804,Q2436018
10597970,Q6061063
11142733,Q5285997
11163373,Q16250725
11234346,Q7426761
13313093,Q3282128
13822777,Q814612
13954455,Q12127542
14143781,Q6456240
14420555,Q3836338
14778926,Q1147254
16179746,Q5988606
19136347,Q5242958
20427858,Q569183
20989675,Q5253933
22747077,Q6743417
23410377,Q5378909
23694916,Q7142853
24070330,Q6164993
25658502,Q910191
26167604,Q4230003
27193276,Q4386164
28945997,Q114415
29164822,Q3481669
30496882,Q5368256
31257401,Q7179411
32777823,Q7732846
33279374,Q4848679
33900420,Q7701718
36264114,Q5101361
32321619,
9993346,
23666941,
50455,Q510381
489800,Q255342
535532,Q2703859
1273619,Q3429874
2511288,Q16828447
2537424,Q1129611
3208776,Q7675082
3645476,Q5975957
7671718,Q1839497
7671792,Q16953766
8045198,
9615983,Q1731966
10064188,Q5773362
10885735,Q7864588
11142742,Q4661277
12848109,Q12125020
14691885,Q3400468
16299972,Q1125917
17529919,Q4988024
17656426,Q2411430
17793137,Q6692268
18279656,Q3409692
18445978,Q5094472
19922182,Q3822745
20211517,Q7141597
20344625,Q3992658
20378038,Q7093376
20694344,Q7379999
20904597,Q5584179
21149480,Q6168279
21382170,Q747369
21788853,Q6752123
22221886,Q16254373
23669560,Q1203252
24121593,Q1749100
25829166,Q6944917
28518897,Q7558976
28559151,Q1526737
28726953,Q6680118
29397844,Q5184307
30771695,Q2363503
30814842,Q4942103
31091228,Q1217734
31434543,Q7716477
32659111,Q1548848
32954239,Q7495873
32987327,Q7745142
22216,Q501874
31556,Q19069
31557,Q41483
692682,Q2604363
1575869,Q676435
4196336,Q852391
4540924,Q4310517
5319784,Q3639948
5499083,Q1907890
5566154,Q3605906
5637628,Q705859
6894161,Q3281991
7284989,Q7767017
7555120,Q682771
7671705,Q5590127
9560197,Q5882450
10064175,Q7080382
10617767,Q6402285
10800668,Q5743138
13461141,Q2301945
13764794,Q5447281
15100120,Q1995073
16230241,Q246127
17758018,Q3989320
18253063,Q7658554
20904334,Q5698092
21795385,Q7084719
23688822,Q1761649
24188674,Q1610624
24237690,Q4956299
24698361,Q7758409
27080833,Q3041368
27788304,Q4797707
27890625,Q7284452
28492542,Q3506787
28995043,Q7770010
29502739,Q12126387
29659459,Q4751997
29676959,Q4113650
30637134,Q7296601
31279838,Q4852327
31386708,Q3522983
31403303,Q1111576
32681660,Q4051168
32751781,Q5001367
34474667,Q2640845
34521922,Q7745985
35752193,Q4185397
35894578,Q7368592
36761226,Q5251025
34711939,
31670016,
7977409,
22644414,
19007329,
693163,Q3280621
1587823,Q1684012
1645634,Q2610883
2595680,Q3476148
3828072,Q4952693
4391376,Q7736315
4682853,Q6943807
4682865,Q3549679
5641099,Q3235102
5935181,Q1082924
6690845,Q1878335
7120916,Q5276648
7272286,Q7748725
7413271,Q3997393
7576612,Q2618450
7660132,Q12124715
9348067,Q3056320
12722189,Q4645267
13275998,Q3954222
15348996,Q659725
15937192,Q2196619
16152485,Q3260961
18497299,Q1547013
19111959,Q15039651
19260694,Q7764496
20260520,Q2039739
20532673,Q7998358
20532696,Q7540757
22124905,Q7547761
22850914,Q6534023
22954776,Q5505219
23006569,Q5597797
24415027,Q5134359
25977476,Q3925574
26081700,Q7328526
26312812,Q4818025
28170419,Q8031346
30032956,Q5245210
31323080,Q5274347
31323139,Q2282094
31594935,Q4972441
31989369,Q5043407
32022474,Q2192024
32456614,Q7431013
35014449,Q3220434
23848464,
9914673,
525314,Q485983
1127016,Q471551
1531941,Q910178
1904097,Q1757251
1969580,Q3421741
2330177,Q5002915
2437069,Q1056257
5422414,Q1170048
6878966,Q2290351
8374281,Q7733936
8772252,Q1738476
8808797,Q7758247
9038876,Q5455003
10737024,Q1218740
13344637,Q4001083
14732668,Q3989055
14827680,Q7740601
15642630,Q7230161
16286493,Q4945970
17688979,Q1289548
18715808,Q16961978
19186528,Q6012741
19303258,Q7746918
20377575,Q5520993
20581076,Q6123403
20869430,Q3548496
21513978,Q16252939
21781488,Q895837
21910368,Q2204335
22730023,Q6744160
23322195,Q1164779
23498054,Q7762998
23772138,Q1754626
23897699,Q5418636
24940480,Q5375873
26198751,Q12127336
26942761,Q4822461
28830890,Q4861488
28968193,Q2980780
29015697,Q5310030
29082911,Q2640882
30425219,Q3205507
31175772,Q4503759
31293229,Q6443105
32550716,Q3987463
32818491,Q7756514
32968267,Q1198423
35473991,Q4782026
25872272,
20866489,
488484,Q429934
1373224,Q832344
1524835,Q22260787
1699256,Q128934
2058214,Q1757005
2580504,Q4104532
3099824,Q182597
4141849,Q507611
5039977,Q7419993
5373279,Q5586840
5878044,Q1421747
7010485,Q7719330
7564146,Q464316
7983644,Q969781
8583627,Q5647866
8831679,Q5908070
9214535,Q7123946
9945689,Q6689892
10823448,Q583406
12327583,Q5564651
13228511,Q5231437
13799824,Q8000477
13861681,Q2279077
15336376,Q388392
16618557,Q148428
17247222,Q1944224
17960516,Q15639636
19036260,Q6172315
19116766,Q3796189
19162048,Q2933005
19200322,Q7879149
20581400,Q5286298
21321097,Q6380430
21544454,Q2583583
21934228,Q6937726
22562238,Q1762006
22852522,Q16252656
26293600,Q4693202
26322280,Q16251197
26470109,Q5204622
26587965,Q16249895
27285282,Q2604282
30345613,Q7106509
30869314,Q1510064
32863582,Q7267172
34386545,Q12125123
34856041,Q5521086
35005243,Q3127431
7272571,
33500618,
61175,Q1198497
680398,Q722267
1350234,Q737065
1895434,Q5207901
2149056,Q7572787
2969963,Q936808
4149352,Q6414338
4242930,Q1214358
5187501,Q2625322
5794164,Q18415
5873261,Q7635893
7158428,Q7771695
7204704,Q10981828
7325749,Q4735691
7490915,Q7775034
7957861,Q7992469
9174964,Q2579293
9325194,Q3012226
9585054,Q4781641
9787580,Q7754411
10092382,Q15040666
10249841,Q4699180
10776414,Q7548823
11984768,Q5605182
13362084,Q368971
15384528,Q7757059
15409406,Q3036172
15886402,Q858976
17617786,Q1313591
19096888,Q4657357
20189060,Q1144154
20971048,Q2252977
21686750,Q7728153
23395906,Q2824411
24235116,Q638356
25374749,Q12127381
25616399,Q7679698
28149585,Q6520970
28434982,Q7979104
28756896,Q7635771
30398586,Q5577835
30703760,Q7749142
31445183,Q16250889
31647306,Q1609523
32436957,Q7734349
32774992,Q260038
32867296,Q5309905
33487792,Q4843277
35761372,
471532,
1524536,Q1331014
1822616,Q3497106
2721109,Q3338792
2940677,Q1168778
3222171,Q2840611
3384253,Q1109750
3524655,Q682002
4328223,Q7398493
4424843,Q7560638
4744645,Q1664705
5083290,Q1759422
5247725,Q1219665
5858390,
6167400,Q3542561
6303050,
7328023,Q6818889
8035875,Q16744216
8782936,Q118739
9994380,Q6683343
10776379,Q4781808
10793784,Q4430681
10818109,Q3018359
10851094,Q2937620
11041911,Q7459908
14375114,Q653375
17010088,Q12124823
18686749,Q7339406
20311068,Q7720218
20479525,Q7993610
20632724,Q7405524
21950055,Q4655681
23498354,Q2124822
25348781,Q7804866
26100632,Q1753824
26739202,Q4944582
26930236,Q3135820
28360011,Q7714902
28508903,Q7682977
28525235,Q7796837
29719885,Q2394769
31454049,Q7699260
31455162,Q7735994
31804821,Q6946628
33471617,Q4876902
34023232,Q7754149
34232488,Q7727714
34757771,Q7400430
35764906,Q13115261
34953147,
8806704,
10298553,
76346,Q1569918
77637,Q1620455
441926,Q76479
906492,Q388591
3111465,Q3178503
3573604,Q6287045
4219387,Q3281576
4524978,Q1179378
5444176,Q2597421
9834441,Q161678
9981186,Q835500
12048390,Q7730456
12758484,
12963361,Q7811027
14842531,Q3577485
15557536,Q8025626
15832466,Q4729270
17527393,Q300591
18612895,Q1122636
20568589,Q7004032
20902971,Q6126990
21580685,Q2905296
22532743,Q7434847
22915485,Q4802389
23223276,Q8031338
23687705,Q3955883
25447258,Q887961
26266083,Q7093066
26287435,Q7745879
26358396,Q2335034
26704612,Q7733864
26748825,Q6815269
27536657,Q1154156
28185066,Q7265221
28360117,Q1218188
28444445,Q3213686
28467395,Q3507824
28645571,Q1142213
28821707,Q3051454
28827108,Q6411840
30010383,Q5439368
31156845,
31390092,Q5581700
33215040,Q4766866
34291090,Q6817891
34425225,Q4744400
34484451,Q7736281
8893171,
31025881,
31026392,
33892280,
30301893,
100274,Q518127
1268511,Q133488
1776723,Q1168586
2712888,Q879204
2951887,Q669498
3723154,Q479837
4360185,Q188899
5416532,Q555171
5806720,Q1933990
8136364,Q16252517
8502243,Q2992624
9689938,Q1062054
10395300,Q3209079
11407333,Q3683982
12064353,Q7687794
13141411,Q1754202
13266537,Q3706117
13955305,Q5560349
14144926,Q6945473
14277075,Q3840540
16977792,Q4766053
17077866,Q5359434
17169953,Q4388512
17991745,Q7430608
19506240,Q5261254
19626055,Q2249443
20714148,Q492189
20844864,Q6723628
23687627,Q16965273
23687829,Q762848
24161064,Q7444168
24162044,Q5015183
25737451,Q4020802
26105094,Q7761193
26127670,Q5405362
28373803,Q8068738
28807348,Q7741346
29486098,Q16254884
29616923,Q7784561
30694503,Q5157061
30984658,Q7751555
34157446,
34953728,Q5675778
35043731,Q5272290
35766319,Q7546596
2642388,
10649018,
24013428,
166186,Q2747218
576208,Q4197685
1273747,Q665192
1401046,Q1754140
2666581,Q2537394
2963165,Q7751620
4600879,Q1094118
4853244,Q2428688
5676296,Q691550
5812997,Q1753929
7232837,Q3317837
7755496,Q2936419
8242161,Q5528606
8312297,Q2378287
8861330,Q3602523
9932514,Q3243447
10131227,Q7619669
10772263,Q3423490
10772270,Q7758773
11382257,Q6140335
13180881,Q6690229
13741947,Q4967448
13977978,Q4869667
16223480,Q533789
19767452,Q775988
20278988,Q2567230
21761120,Q771687
21815189,Q7620423
22644909,Q2672634
22794609,Q5505178
23316260,Q1809498
23733825,Q661999
24171686,Q1956391
24328000,Q3897301
26008898,Q284184
28379562,Q8083724
28417620,Q115202
28429739,Q7832440
28845631,Q4077989
29561565,Q6532425
29823894,Q7229996
29836867,Q4923716
30011830,Q7767173
31156458,Q6378370
31689863,Q12126744
34612834,Q3794057
35027707,Q507941
21149094,
724258,Q1741232
2775197,Q4271757
5566075,Q7304358
5933142,Q5093291
6288335,Q547259
7139673,Q1546143
8267711,Q7168533
10502718,Q5910232
10640608,Q4813683
11133585,Q3285136
11140775,Q13637930
12005853,Q471596
12494928,Q7624147
12955113,Q7762500
13751839,Q5979698
14214562,Q4484382
14573459,Q5533792
14908237,Q7765908
18095389,Q7755823
19006017,Q6115965
19599776,Q776890
20184970,Q7278355
22004011,Q4860680
22092460,Q1466178
22537558,Q4895556
22644944,Q1627213
23687748,
24002718,Q7237655
25344852,Q5417552
25745409,Q4658060
25862383,Q4662750
27360716,Q5794742
27492406,Q4747486
28084003,Q4878938
28373778,Q6944455
30830501,Q1134234
30863389,Q7187331
31026724,Q5352058
31505826,Q6456005
31700529,Q655980
32269344,Q8050190
32831975,Q7742442
32908772,Q8179501
32908856,Q5179599
32908932,Q5743291
32911445,Q7769867
33328002,Q6726323
34690976,Q6354348
35060845,Q7754290
20476507,
213401,Q845235
256713,Q110365
1580851,Q4897244
4430203,Q530812
4448175,Q6417984
5371282,Q7732731
5540939,Q3151590
6277345,Q7316160
6720101,Q5182400
7158091,Q7971909
7369863,Q1417683
8202294,Q1660381
9186209,Q7450640
9584164,Q693880
10286355,Q1480617
10426514,
11203125,Q3604710
13024213,Q847656
14277762,Q3840527
14355911,Q7532321
14487270,Q392769
14645904,Q12125890
15125159,Q3835422
15290838,Q1003782
17182908,Q3793606
17594974,Q7939495
17699038,Q1939276
18606175,Q3822182
18717346,Q1750347
18940757,Q4921266
23548442,Q5065397
24387135,Q6480109
25011659,Q3544052
25039927,Q5475534
27899374,Q152447
28019269,Q4659596
28194360,Q903883
28198235,Q6214288
28634768,Q3223296
30493076,Q7448285
31029145,Q12155917
31029311,Q18924135
31156294,Q16938155
31732277,Q7775907
32137084,Q11274271
32908994,Q7196868
32910855,Q7355930
32924275,Q7237942
34784426,Q283235
31889411,
74577,Q34414
409754,Q1751588
547448,Q847646
568666,Q2067859
590234,Q3018061
1039031,Q585593
1192112,Q1619110
1568211,Q3945890
2617281,Q65122203
3303318,Q983854
3317623,Q5306042
3434688,Q1637939
5827610,Q5428711
5867902,Q3474941
6032221,Q931066
6992716,Q4729641
7675102,Q301823
7829003,Q973661
9610641,Q6517953
12974582,Q5301080
13132619,Q7717981
13837314,Q1781803
14613402,Q4058728
15235964,Q7769131
15412011,Q3401590
16957895,Q955057
17271414,Q3017245
17614109,Q2547866
18235376,Q5208337
18413278,Q5557212
20367124,Q4774910
21309138,Q7753049
22643468,Q2946168
22792066,Q1406074
24742874,Q7776107
24984663,Q6819855
25970859,Q3344218
26163935,Q4899753
27361263,Q4656671
28379501,Q5305534
31155019,Q5111415
31155706,Q6956503
31531993,Q2515769
31754318,Q7746083
33808833,Q3275147
34260250,Q3821369
34272759,Q7621406
35838265,Q7069482
35986595,Q3997
16159908,
443718,Q670378
2403302,Q610421
4011733,Q4690646
4239155,Q6887435
6074576,Q2992322
8628620,Q7710410
8899981,Q1966378
8943536,Q3076747
9278733,Q5017354
9540111,Q16252286
10388154,Q3208719
12151283,Q1757053
12252309,Q4187157
13309790,Q5978709
13538268,Q7703711
14744818,Q6532378
15418971,Q1216711
15877550,Q5350187
16198979,Q6414690
16874805,Q2208852
17079759,Q3980394
18612913,Q1309556
19107609,Q447089
19542637,Q6721278
19933483,Q3823263
20833896,Q7532401
21451606,Q1268550
22342877,Q3208799
22587975,Q7143041
22644828,Q2366955
22929017,Q6159095
23438376,Q259813
25391790,Q4657102
26191454,Q6009436
26655732,Q7786492
26886022,Q3876777
27523162,Q7647190
27608778,Q764472
27944403,Q7647234
28344827,Q7559599
29514913,Q4701336
30034635,Q6442123
31155492,Q7125418
31622373,Q4875399
33367250,Q900894
33855618,Q5564700
35485637,Q5578104
35940048,Q7758966
35969179,Q6448652
35012853,
30012712,
101943,Q679746
1496798,Q4952669
1496799,Q3643301
2502393,Q1457891
2931513,Q3562746
3017440,Q1741078
4576054,Q1553755
4932099,Q223278
5631382,Q718524
6515729,Q2111523
7713606,Q4655783
8750776,Q7767790
9068710,Q4772867
10336083,Q7720762
11966220,Q5564509
12961055,Q7777829
12991832,Q17027534
14657242,Q3899581
15822909,Q5574846
18428313,Q3878138
19159675,Q8057330
19316829,Q5611631
19919895,Q1107829
20186384,Q3329635
22120174,Q83623
22645051,Q2689373
23747829,Q5265632
23923922,Q3066746
24044734,Q7427682
24152233,Q5299684
24158995,Q5422689
25620512,Q4949686
25972862,Q7758513
27909271,Q2701566
28330312,Q7903247
28332336,Q3312218
28702937,Q10732446
28969144,Q4728320
30501412,Q6382960
31156325,Q7040102
31499768,Q324292
32656045,Q5595279
33475338,Q7735050
33760375,Q3235913
34149057,Q7544169
34272720,Q5418421
34739749,Q496495
34992158,Q3528279
35546738,
67442,Q1383916
105394,Q4368264
1016270,Q1720717
1380903,Q606244
1876331,Q697688
3617164,Q6012595
4061790,Q3941728
5715476,Q5237296
6996468,Q3232815
7754795,Q645456
8354572,Q2759216
8551364,Q2855359
9678972,Q5071397
10386612,Q558280
10933245,Q4635713
11107075,Q810889
11117000,Q928739
11273227,Q1766487
11584481,Q16167107
13631490,Q3444252
13831741,Q5063911
14144009,Q7560700
14320073,Q2405025
14734695,Q5447402
14903707,Q6936696
15372410,Q4838406
18599864,Q3716006
22545876,Q12125820
22644980,Q2566543
23132465,Q7846485
23150423,Q2759345
23284897,Q4105222
24633405,Q550012
24988592,Q6154865
26375509,Q3420907
27253597,Q7575518
28030651,Q7303411
28294661,Q5417275
30598911,Q2906004
32051633,Q5595995
32204496,Q5125771
32837154,Q5530010
32997104,Q7624973
33210323,Q4021179
34372007,Q7532846
34493784,Q300488
35017832,Q6956584
35203339,Q7734007
35810753,Q7768726
35888833,
24423285,
8169008,
36329507,
600216,Q1740544
2332623,Q3354902
2473644,Q699684
3312110,Q7473701
4363167,
4837553,Q7679375
4921311,Q7112960
5673005,Q2878020
6203032,Q1195724
8173945,Q7737636
8250088,Q11270582
8530244,Q1629016
9252262,Q3520896
9938840,Q2593280
9951396,Q4802764
10432695,Q5167187
10513897,Q7110340
11116987,Q5249977
11123401,Q498548
12139040,Q923911
12232137,Q4661280
12424710,Q6735990
13909117,Q7171242
14234170,Q16969244
14510084,Q7758337
15682219,Q6009632
15802854,Q3285503
15826744,Q918180
16187144,Q638884
16498630,Q4929981
16993298,Q5037760
19133615,Q7754322
19815876,Q7751899
20565937,Q4927868
20904062,Q5210105
22600796,Q7650490
27902258,Q3078966
28774670,Q7750015
29586042,Q7997839
31091077,Q6926348
31513300,Q1976681
32225128,Q6429198
32393998,Q2819772
34243924,Q7049276
35013552,Q3347820
35955222,Q7834160
7368127,
3766272,
33962101,
2478922,
11338188,
1207151,Q3213334
1233458,Q2842819
3386834,Q4519698
4449647,Q4368562
5818885,Q6878251
5833388,Q3539544
8260298,Q7713811
8314093,Q1709917
9253028,Q5044761
9668215,Q4782049
9919246,Q7247224
10070946,Q1080539
10070959,Q1637583
10279413,Q6690479
11141920,Q6807631
11159076,Q555540
11963758,Q7180611
12955054,Q7785216
15361557,Q1658542
16166814,Q5423279
16200112,Q3293133
17035291,Q6343590
17856211,Q5104772
17877987,Q4749893
19817157,Q6757007
20312052,Q1219189
20826983,Q4690610
21795704,Q5231436
25748783,Q4929886
27526292,Q72321
28276525,Q4855905
28359695,Q7443337
29136621,Q7772767
29271614,Q5637267
29591794,Q8003722
29966342,Q5001030
31190282,Q7762777
32031763,Q4929366
32416925,Q7731629
32998312,Q3602421
33624127,Q7145213
35176390,Q7774434
35203690,Q5979565
35758952,Q3210326
36017798,Q6785878
9919292,
32273306,
77460,Q895690
97740,Q1166360
642867,Q1617093
666923,Q200873
1110047,Q1141420
1362608,Q93868
2296633,Q7975887
3287436,Q632668
3293241,Q7729654
3484353,Q3498669
4242732,Q1678196
4492505,Q1130395
4685563,Q498808
4861656,Q1211655
7591721,Q1766287
8948572,Q1196858
