control_data,treated_data
526802,7898
30803,17070
301351,54462
54478,78261
291310,64472
252613,11461
483270,425559
80899,13291
147013,64676
199411,188979
288867,69716
387897,165251
85948,97293
281264,165975
258995,381353
178263,333091
96156,3823
189551,26374
139025,21150
501083,74614
88087,96899
197048,312030
88511,107026
128775,5157
256319,15200
69501,82333
258327,311617
337558,60977
51253,15330
338015,237232
320630,45586
113313,151669
313574,230660
239425,77644
395092,416176
351050,307882
18313,964
401132,73542
494128,454566
390728,379232
516152,504756
252154,96694
42220,19838
224293,169764
250630,35483
97031,9634
364737,77663
251090,111497
25367,4971
18415,9885
57960,20360
101896,69383
199417,250570
203309,165288
268874,23116
445151,279896
186092,13577
163381,43209
452376,461481
203043,39717
87096,62858
244165,190823
222985,54032
527150,4527
229065,12945
449398,17648
35944,186384
154981,37646
22174,1177
298850,297449
274469,26687
415355,374801
243116,235705
430934,375587
242439,78365
85905,20142
304011,74791
271040,289917
493860,479795
76693,25281
138187,131438
182710,11789
339016,384014
88214,39407
400709,402866
218691,517080
258070,307907
452500,422805
268620,148001
36169,14606
206281,205784
260013,25233
185146,90613
326884,113006
61415,33656
54513,286151
285791,82051
107238,4749
232151,94668
256173,107672
404033,375571
98303,27724
56278,21864
227366,72970
484191,370506
241179,79212
49857,23970
209881,48771
392316,23299
109583,42138
112635,10587
438178,4708
427099,458504
132713,87930
107639,10519
145920,130606
248635,243552
98127,9539
127437,37133
416056,51300
431364,515225
104194,65938
71079,49686
322186,326632
135023,266238
100173,59720
265217,143996
493602,478523
336220,10723
258253,20280
220576,37248
61597,221861
158113,126264
381519,85741
259325,58177
100709,71192
170724,1386
493288,411005
358983,291915
311875,4963
390759,504561
409588,369112
40600,10811
167465,3038
100961,89348
523425,485333
352281,211741
146346,38338
206115,194083
340001,278288
362179,274234
331354,257599
189036,105126
282902,168387
191557,3198
106129,106438
439223,155576
57713,78764
211948,8449
333348,114248
374336,249324
194633,73869
48547,5990
44148,19037
56256,41591
231648,758
169740,67365
488040,408026
433786,179894
255566,46401
327652,28341
130989,99007
60135,37553
5633,17186
88159,5794
269025,213407
462453,68226
326927,341567
250237,25579
84420,63210
495266,404785
81554,355974
126584,290278
101291,102418
56701,12786
140172,36133
377639,384861
351328,144064
69120,37676
216676,39388
173440,27525
437455,29656
160399,237708
259664,118665
218846,210334
63906,94870
195614,221770
179371,158187
323913,32924
100230,30536
142143,71618
247183,46295
325738,72371
246117,262473
296364,231129
323580,34966
328861,4254
406745,261347
117483,3057
97886,73666
270606,32360
323310,267266
492042,492983
216614,100926
115046,75070
265379,202878
156137,16744
51953,46189
395093,214873
265152,244943
413496,514352
266640,19783
411564,336377
11641,207801
223442,43867
421256,402966
40914,22573
490001,44751
101916,69393
208194,77368
330119,111897
357197,153630
52027,2165
36163,46280
408422,345030
111564,37430
438382,101857
346718,115708
400601,395575
166546,68233
184104,148530
87112,174965
349160,111932
383283,7083
58934,50849
88194,12688
291206,148257
33804,317533
43943,89641
74651,4213
522548,373812
70906,419454
134136,34592
203836,152805
427043,379538
175897,37373
362036,488268
368458,425445
304302,140713
72300,46549
384716,291268
279945,49330
78584,12839
128405,6004
252998,25049
169732,67368
373037,10029
31892,243916
379918,75801
528622,510013
332189,157136
320672,23746
177873,13768
482067,45945
328736,215700
120938,62150
145136,60858
287367,214086
32383,24393
141498,8742
356919,364107
407867,32914
391240,50440
52005,7212
89964,49714
120645,14922
204885,70500
454998,425650
88195,164486
287020,245627
214340,145255
235018,534217
262150,177845
536361,534475
318043,87429
48345,19817
359992,108920
136330,52698
184153,3455
396544,69296
247732,216876
307482,257884
336997,14095
299523,46506
280929,62816
33806,27592
274798,69414
108460,6427
184110,135222
297084,249348
113446,37648
166653,213768
131302,54031
156972,39
127908,47911
61289,13572
164056,29926
114050,9654
232253,12183
315605,72025
113613,76607
389826,377319
503981,455757
387172,14150
498373,316299
330323,34013
119410,138780
146563,5085
153296,17968
321612,276052
305990,556
198704,73331
201461,10341
379665,90118
509430,460442
85950,55889
293056,5960
331032,132581
519522,454534
210078,139839
263145,141855
337531,245765
182098,432
196005,3118
88218,4227
236535,34899
310804,113149
218680,163414
237670,108608
273465,146162
166419,12220
112397,65860
97862,11900
175770,2702
300243,207790
175290,23942
148966,106191
141327,60217
180482,23740
207393,148529
304062,61842
232610,295454
457335,3948
332515,226921
370643,18762
180565,185417
332527,226931
355181,72656
151704,7122
226677,148507
447103,415922
223925,33021
392543,347844
199412,186145
136038,147977
178316,65829
121612,83599
522497,44878
113466,57042
186082,72917
440969,4633
137804,138734
69205,51801
152302,40410
161097,90798
466137,15856
168050,155692
153535,25042
182202,5992
59573,82395
291755,253280
468514,421912
163320,24087
289960,194235
140495,18127
187955,63894
226137,4216
333698,172724
386386,368281
414043,54545
78543,124062
89601,5502
362859,7442
305992,49357
439117,27260
82620,111341
116991,135429
323560,3789
282314,12219
165567,141858
41487,4207
145985,49231
319160,151862
321225,16672
127940,40496
421086,4056
537049,533534
299063,223811
456189,464341
192079,111715
289696,11935
167067,18186
448309,444319
411532,500225
150802,133075
334695,10874
83878,101106
101011,30727
13089,2332
115409,13271
327870,53278
205689,129871
332545,454520
241279,150963
314490,91399
177265,27199
122401,70953
313998,115288
78662,15836
376687,28278
109982,5877
209149,114515
29052,17229
122991,131707
228676,42386
265276,115800
141369,60307
223437,20518
530177,496282
494154,430985
377510,294626
281662,19338
227524,68831
145892,59754
197462,65953
283917,25535
261038,154028
105375,4988
218823,196339
101272,67412
167472,41229
239624,50584
275298,56852
120933,16975
191017,290027
434281,197918
501699,182689
445257,17475
227887,589
294734,212851
114051,12270
198084,85305
274399,224848
164247,40021
408486,337070
180550,46692
120427,70178
172860,68673
266464,8579
154344,261215
390672,245449
449947,411239
99109,33396
262278,71722
424040,196132
22213,2152
233582,321441
277690,378118
338256,247308
463850,381911
328511,169946
441973,243502
301437,135502
372987,51417
233590,244929
474841,454131
313323,72973
363503,230716
171816,25603
323908,12287
5059,180113
109570,56001
88131,164501
83171,192787
370745,246667
240370,93518
445294,49921
228810,193932
420789,300442
122427,70914
306094,90037
138148,82895
168550,26434
207161,271296
285816,292880
333489,13380
365978,374917
113580,265709
167745,1312
107259,4744
190465,129271
278875,316238
484188,345032
101463,16701
248911,6802
232219,139182
369279,274241
74649,12921
10752,7435
137224,53890
306607,169768
142915,51157
479994,488228
247074,152180
88948,27916
297761,172813
240563,110262
378263,82137
198620,108184
182360,28190
200353,39209
271136,108367
256394,95431
67517,221920
295576,2656
246870,350953
264191,70314
311566,8638
286984,42966
97590,132719
172665,72206
312080,54121
457118,245954
149291,88662
207205,134387
99608,23754
522865,74402
356447,241402
262368,23157
519274,449894
376045,482965
101228,92782
191091,94754
244776,68324
306221,107608
172548,18034
42771,15489
265094,278685
464017,58021
513320,18012
317473,114339
101957,1478
119893,59504
173563,55397
352447,223579
413782,251391
410102,197925
33128,147210
223379,174956
201661,109008
441350,279927
299268,167358
303909,195161
216144,349707
186569,105115
171105,41270
370172,196095
309455,378414
375940,104182
10690,14746
209195,2190
278831,255107
466607,30357
202510,1998
195779,235881
233127,3408
142516,33973
310575,99086
179240,19531
514248,371113
455028,316307
160124,264537
130926,9315
221006,98500
247122,105133
178730,157309
368839,85968
68662,17442
304110,419475
367747,246776
157867,92814
118913,44311
390096,240325
97888,33260
61337,5751
257005,25866
250689,14217
179699,31722
142221,66081
130769,19288
25355,4965
94247,29892
320289,224817
162179,53545
74565,14191
87632,25531
185712,134086
218804,44527
285846,253093
499732,459947
283888,527
450510,40827
61288,13564
333154,166251
134986,25044
246122,204379
192540,38181
197022,197950
222888,173109
389735,29634
440612,448540
100800,894
232789,11252
179857,88658
184151,22604
309849,6094
519549,500143
164851,71707
151520,141770
450599,412229
398887,12120
392408,151189
85582,56087
360247,26597
442905,375593
97432,102926
450616,345040
380013,167424
284186,108397
67475,52486
20095,17036
211387,6613
328732,162267
182910,266084
185943,144117
215386,58334
244794,9683
133735,111243
153708,14126
452035,247043
465543,450909
315397,169771
394643,254613
474861,403536
515245,241396
219479,70440
239600,97330
452519,134243
187157,4775
411538,492825
284257,29551
94380,16733
213340,62810
413367,363959
423526,412264
76098,38041
36290,43371
175723,129063
312127,78050
398906,32094
287011,43016
273115,17299
238436,20947
80231,9387
397945,161305
504085,479600
527368,330222
54944,32565
282113,231910
114429,1652
247428,220494
339840,371558
175230,69881
272725,15959
349463,247479
255985,67573
352786,382379
535760,507897
219013,16622
435769,23257
85630,20933
251222,121256
36529,45615
131604,12197
137799,29935
165337,174070
213054,4264
251230,49467
295857,81826
132832,122284
295205,89750
222791,44208
374217,350175
83293,38846
188863,15967
320083,8616
327404,282527
144050,95661
205154,12263
113311,134420
330027,216504
189414,70377
132529,134152
331833,372648
240571,74717
377667,232064
115850,38898
140160,36127
189601,146764
446741,456958
152246,90413
51242,1351
110059,5937
101137,98572
218074,19769
284718,26057
499283,486887
309732,205834
253911,56014
485509,229322
253908,104011
52618,46984
149468,32739
45125,3279
263487,71689
261719,7866
168528,110917
409884,403139
127701,129130
262780,110673
298854,123476
101487,2926
180592,44718
530764,533223
82260,61734
235010,79909
229775,135317
443419,360351
180434,4882
367516,269771
82274,29552
222389,229359
192093,45545
245986,282531
259471,94653
175256,44767
190482,125413
478121,80711
397670,4398
233064,241155
112504,25978
172553,18004
155750,54552
51994,22408
169700,141824
319928,156841
310748,3444
303135,25645
323920,97804
18350,75210
160396,36097
391037,40741
447979,44454
262081,12553
123181,24823
151023,70924
199347,230288
274650,245224
185071,463121
193886,45803
411862,8542
179809,225855
289958,194246
170983,2060
221196,124288
530289,498540
131983,64489
208618,79339
184154,100891
349162,60839
206011,76073
241066,188685
487183,486935
208537,249310
322311,20024
300032,22683
400435,162294
252009,128646
423051,414793
459494,291276
131492,219663
223535,228062
168148,68900
481073,9628
42226,19879
122417,74361
110146,188003
275746,139195
374795,344367
232953,2480
194587,722
192183,85707
528336,44836
282896,168389
200045,26276
176450,2197
280444,142026
125567,121976
130193,130031
166549,31435
280633,221684
281367,33060
31659,2997
164314,61703
289372,72217
336828,47124
128892,56410
458915,61235
83904,295675
490164,495063
99468,3050
118821,82793
277637,96604
153457,71312
294911,177142
443229,26775
42246,173232
176126,7711
346715,292570
201625,36067
367406,65171
324709,7011
456170,454841
194744,21973
367958,24744
424122,72486
173942,168442
354605,324957
92166,130539
343021,146214
255814,132848
387888,26375
158466,41955
182826,12883
239592,69361
141121,73201
313794,155434
494216,528055
494194,514710
288182,286184
446588,13787
499307,379526
218852,210292
355785,24934
375287,37257
466913,186658
314918,411157
163519,21565
320643,28326
40615,7397
412492,142309
304733,3799
342830,239772
438993,77103
315393,169813
234741,52863
359661,26260
378800,236010
129810,7957
131522,43555
178548,14155
253314,8507
253720,63317
112933,38490
57702,135441
178497,199022
519181,436286
295772,52506
175257,64564
530763,504810
300857,94286
285624,8682
129364,30070
489813,444335
428103,462662
413745,495732
353807,377893
186465,31369
130501,17623
36275,17775
159151,24233
312347,310900
377656,196092
281399,180114
180502,160347
189665,88712
418410,7656
63689,1521
123000,116229
262891,80168
365919,1262
49104,9702
438370,4992
120409,22568
356496,14849
380115,307919
24625,38301
372870,126621
154203,185656
119215,29943
152959,133130
182103,149697
50496,27575
160855,35403
140404,156839
189915,168272
210791,28518
249828,44222
303813,240638
167870,8557
238032,276604
524013,525268
363734,20478
35967,82640
111476,12785
183053,133452
230104,49987
522312,485298
250464,28598
256296,241
259363,139874
84238,6957
336998,61843
444996,432557
56240,60316
78602,19196
207238,44218
242382,47288
61395,42297
259386,16688
171976,4683
22211,463942
240915,174476
535921,528893
348306,170923
481999,133068
158760,286700
120917,27454
400558,30187
307589,47637
155067,4968
109968,11460
59933,66072
401399,197922
427045,340823
362175,274229
331661,17344
113514,200554
341417,30735
244191,309156
487909,458827
304024,695
135819,157587
527134,513428
127942,64466
67513,112755
526484,18765
455015,454413
171358,46876
362056,472551
161982,4844
198767,19725
207424,195978
97036,50471
56270,19911
153460,52309
382190,285393
123186,22945
331663,7567
289304,50688
269687,23331
49122,1501
483369,231853
524678,519726
163224,68035
305459,21274
180191,42441
186814,66106
284154,75817
518596,382105
10642,12668
89957,6941
340732,1719
294276,4295
273156,77866
374822,100847
317331,49563
136006,53410
65776,5369
478638,444272
435980,3160
325915,318306
56265,126656
429585,254116
94480,3355
353881,345225
201321,53292
368163,56937
158138,296074
146490,80163
295856,44446
307417,2351
222789,23414
302259,50809
141190,102150
466879,9894
237292,93115
327480,67328
161991,45980
61352,27003
83159,56779
222433,43939
297065,77918
113076,14421
161086,68734
144087,63491
172480,17077
142245,36680
415457,267245
202076,7158
112694,32786
116943,135421
150813,77455
374328,211723
337528,245768
239623,105723
106077,108350
120588,23817
440627,448474
184164,29662
61313,50029
287716,99159
276847,245699
497878,425588
306404,22323
414872,342971
267085,63307
