name,status,group_year,movie_id
sam,t,1955,236497
sam,t,1969,1715414
sam,t,1969,74868
sam,t,1969,12515229
sam,t,1986,42993
sam,t,1986,74537
sam,t,1986,673472
sam,b,1964,171029
sam,b,1964,4165940
sam,b,1964,9521170
sam,b,1946,74862
sam,b,1946,3779715
sam,b,1946,3150536
sam,b,1995,695780
sam,b,1995,99123
sam,b,1995,20691749
sam,b,2009,2236472
sam,b,2009,15593618
sam,b,2009,30265620
sam,i,1960,29781388
sam,i,2004,9313808
sam,i,2011,28443565
sam,i,2012,31232513
sam,i,2010,26273128
montague,i,1996,202652
montague,i,1981,5729
montague,i,2011,27609842
montague,i,1941,2705410
montague,i,1939,24709942
aubrey,t,2003,370858
aubrey,t,2003,3226774
aubrey,b,2012,34086866
aubrey,b,2012,32325414
aubrey,i,1981,5729
aubrey,i,1999,1231856
aubrey,i,2007,16039140
aubrey,i,1982,694482
aubrey,i,2008,13838662
andrew,t,1982,29943
andrew,t,1982,5729
andrew,t,1982,106357
andrew,t,1975,163437
andrew,t,1975,4738713
andrew,t,1975,5480913
andrew,t,1960,8056688
andrew,t,1960,10330008
andrew,t,1960,5454727
andrew,t,1946,5192888
andrew,t,1946,12521881
andrew,t,1946,15798260
andrew,b,1987,2209172
andrew,b,1987,1367452
andrew,b,1987,576208
andrew,b,2004,23631832
andrew,b,2004,558336
andrew,b,2004,289591
andrew,i,2010,24500960
andrew,i,2009,21174235
andrew,i,2012,32427485
andrew,i,1993,5158963
andrew,i,1999,1167483
elliott,t,2003,871056
elliott,t,2003,3266309
elliott,t,2003,637187
elliott,t,1979,8481
elliott,t,1979,2648507
elliott,i,1955,92540
elliott,i,1986,12624367
elliott,i,1946,31331222
elliott,i,1938,11632165
elliott,i,1941,28949505
lionel,t,2010,25080984
lionel,t,2010,18448029
lionel,t,2010,11381825
lionel,b,1984,374885
lionel,b,1984,4343478
lionel,i,1964,8695
lionel,i,2002,561350
lionel,i,1976,725468
lionel,i,1989,987370
lionel,i,1973,2232039
colonel,i,1981,30863819
colonel,i,1979,18951054
colonel,i,1964,4836072
colonel,i,1997,7570243
colonel,i,1987,27930342
jack,t,1995,52371
jack,t,1995,142457
jack,t,1995,167599
jack,t,1942,1259785
jack,t,1942,1244679
jack,t,1942,16738372
jack,t,1989,30006
jack,t,1989,20691749
jack,t,1989,3557540
jack,b,1931,3471403
jack,b,1931,17867290
jack,b,1931,10609979
jack,b,2006,321496
jack,b,2006,1336308
jack,b,2006,999394
jack,i,1972,19134552
jack,i,1980,5085028
jack,i,2002,17382031
jack,i,2012,32979642
jack,i,2000,25471984
general,i,2008,18699896
general,i,2002,5886412
general,i,2013,31316475
general,i,1979,11517978
general,i,1996,2043990
major,t,2009,12319832
major,t,2009,2913859
major,t,2009,2639650
major,t,1961,8695
major,t,1961,24980213
major,t,1961,6859404
major,t,1998,52389
major,t,1998,29785
major,t,1998,238810
major,i,1981,30863819
major,i,2002,23681959
major,i,2013,1695534
major,i,2004,33002698
major,i,1985,230483
lothar,i,1964,8695
werner,i,1981,8994
werner,i,2010,26985808
werner,i,1962,1343139
werner,i,2002,18608517
werner,i,2008,27912957
captain,t,2009,22114132
captain,t,2009,26999426
captain,t,2009,8031432
captain,i,2002,24157484
captain,i,2001,22791060
captain,i,2013,32314211
captain,i,1979,15533528
captain,i,2012,18631737
johann,b,2010,5292154
johann,b,2010,34443947
johann,b,2010,33367792
johann,i,1981,8994
johann,i,2003,12336807
johann,i,1967,10731337
johann,i,1936,7012375
johann,i,1945,27297528
scott,t,1955,2756655
scott,t,1955,4131838
scott,t,1955,25615135
scott,t,1983,81503
scott,t,1983,9294
scott,t,1983,27098
scott,t,1949,2405186
scott,t,1949,2869016
scott,t,1949,1485644
scott,t,1997,447299
scott,t,1997,204019
scott,t,1997,61184
scott,t,2003,151461
scott,t,2003,451821
scott,t,2003,714334
scott,b,1971,196176
scott,b,1971,511228
scott,b,1971,541495
scott,i,1975,27767311
scott,i,1995,24269214
scott,i,1994,5444637
scott,i,1979,277006
scott,i,1992,19860911
cheryl,t,1954,3623294
cheryl,t,1993,363255
cheryl,t,1993,4470790
cheryl,t,1993,6004372
cheryl,t,1999,215873
cheryl,t,1999,19715
cheryl,t,1999,2244052
cheryl,i,1981,3077660
cheryl,i,2002,1882956
cheryl,i,2005,1744593
cheryl,i,1985,31658692
cheryl,i,2007,10943786
marion,b,1928,177736
marion,b,1928,32087965
marion,b,1928,7340887
marion,i,1981,54166
marion,i,2000,23830211
marion,i,1960,5441262
marion,i,2008,1252914
marion,i,1999,2643275
alice,t,2009,14277334
alice,t,2009,14482638
alice,t,2009,23652051
alice,t,1936,7301880
alice,t,1936,15072401
alice,t,1936,15075444
alice,t,1956,60174
alice,t,1956,5565401
alice,t,1956,92688
alice,t,1983,1139763
alice,t,1983,5929445
alice,t,1983,4213198
alice,t,2002,9979
alice,t,2002,1033297
alice,t,2002,739286
alice,i,1992,2673183
alice,i,1997,144161
alice,i,2011,31475065
alice,i,1989,3038054
alice,i,1951,2300167
victor,t,1986,680398
victor,t,1986,146077
victor,t,1986,5018573
victor,b,2007,1430396
victor,b,2007,739286
victor,b,2007,1784731
victor,b,1962,3503363
victor,b,1962,18198534
victor,b,1962,19751960
victor,b,1990,2637077
victor,b,1990,2638634
victor,b,1990,6190804
victor,i,1942,57585
victor,i,1997,20211854
victor,i,1999,6320176
victor,i,2000,13259400
victor,i,1998,34549335
nick,t,1953,2200771
nick,t,1953,3820793
nick,t,1953,35908414
nick,t,1983,179825
nick,t,1983,983849
nick,t,1983,168602
nick,b,1947,5429235
nick,b,1947,2556577
nick,b,1947,5192888
nick,b,2007,22144721
nick,b,2007,18953471
nick,b,2007,4167411
nick,i,2012,35568639
nick,i,2001,20671995
nick,i,2002,7368127
nick,i,2013,32451592
nick,i,2003,637187
sandor,i,1999,9979
sandor,i,2007,6469252
sandor,i,2005,1655653
sandor,i,1954,23687831
lee,t,1976,10193
lee,t,1976,75270
lee,t,1976,2268630
lee,t,1997,489800
lee,t,1997,3600824
lee,t,1997,479457
lee,t,2003,734207
lee,t,2003,1641890
lee,t,2003,652539
lee,b,1968,3834822
lee,b,1968,4338909
lee,b,1968,14964426
lee,i,2012,36377587
lee,i,2007,12253172
lee,i,2010,30301833
lee,i,1991,22882186
lee,i,2004,12969086
han,t,1973,10193
han,i,1977,52549
han,i,1980,53964
han,i,1983,50744
han,i,2003,17557059
han,i,1984,81503
tania,b,1976,10193
tania,b,1976,1498341
tania,i,2001,375183
tania,i,1994,363255
tania,i,2008,22374429
tania,i,2004,16184187
tania,i,1928,22672266
ed,t,1954,7087167
ed,t,1954,15306630
ed,t,1954,948706
ed,t,1972,101899
ed,t,1972,8153627
ed,t,1972,18938811
ed,t,1979,312757
ed,t,1979,381006
ed,t,1979,12632216
ed,b,1962,2623723
ed,b,1962,1184652
ed,b,1962,15795885
ed,i,1994,12202956
ed,i,2007,4724962
ed,i,1984,7792664
ed,i,2004,1570765
ed,i,2003,210155
jake,t,1990,680361
jake,t,1990,10487
jake,t,1990,1256990
jake,t,1984,685977
jake,t,1984,168602
jake,t,1984,529276
jake,t,1972,5579768
jake,t,1972,3319336
jake,t,1972,14512268
jake,b,2004,171623
jake,b,2004,6941760
jake,b,2004,871056
jake,b,2011,4273140
jake,b,2011,34480764
jake,b,2011,26252728
jake,b,1998,3600824
jake,b,1998,1519350
jake,b,1998,2372994
jake,i,1980,4180502
jake,i,2012,36245692
jake,i,2002,617535
jake,i,2010,28081879
jake,i,2006,3681867
joe,t,1955,76310
joe,t,1955,286828
joe,t,1955,63504
joe,t,1932,12558286
joe,t,1932,18346225
joe,t,1932,22533220
joe,t,1926,172005
joe,t,1926,10338563
joe,t,1926,30003165
joe,t,1983,442308
joe,t,1983,13235461
joe,t,1983,1605227
joe,b,1937,73498
joe,b,1937,2711674
joe,b,1937,62110
joe,b,1964,2099630
joe,b,1964,161866
joe,b,1964,2229732
joe,i,1992,33420460
joe,i,2012,35944775
joe,i,2005,8640693
joe,i,2003,2321459
joe,i,1994,6101211
bobby,t,1927,24162182
bobby,t,1951,73422
bobby,t,2000,52371
bobby,t,2000,30582
bobby,t,2000,237303
bobby,b,1936,22643650
bobby,b,1963,3744721
bobby,i,2011,33344232
bobby,i,1984,15525072
bobby,i,1996,19925224
bobby,i,2005,6031488
bobby,i,2008,24345943
annie,t,1976,20179415
annie,t,1976,66870
annie,t,1976,24143349
annie,t,1959,11324389
annie,t,1959,4731909
annie,t,1959,1365630
annie,t,1992,99123
annie,t,1992,7074043
annie,t,1992,226198
annie,t,2012,27694404
annie,t,2012,17101981
annie,t,2012,29267698
annie,t,1969,42147
annie,b,1982,113442
annie,b,1982,12823099
annie,b,1982,5130016
annie,b,2002,826409
annie,b,2002,342741
annie,b,2002,842825
annie,i,1963,304428
annie,i,1987,11985637
annie,i,1998,3754316
annie,i,2007,13761516
annie,i,1989,129524
laura,t,1956,23258338
laura,t,1956,21250867
laura,t,1956,28134916
laura,t,1944,74871
laura,t,1944,70508
laura,t,1944,27478552
laura,t,1996,945029
laura,t,1996,144415
laura,t,1996,86533
laura,t,2004,407178
laura,t,2004,673599
laura,t,2004,1640736
laura,t,2010,18436536
laura,t,2010,21488473
laura,t,2010,4476914
laura,b,1969,5735181
laura,b,1969,3350098
laura,b,1969,34847119
laura,b,1985,106359
laura,b,1985,1580932
laura,b,1985,1623267
laura,b,1963,5257678
laura,b,1963,528780
laura,b,1963,2256097
laura,i,2003,3722896
laura,i,2005,2172927
laura,i,2002,22271345
laura,i,1992,14618858
laura,i,1976,75270
klein,i,1998,340276
klein,i,2003,4354571
klein,i,2002,2903228
klein,i,2012,34414967
klein,i,1993,10977
fiona,t,2009,903383
fiona,t,2009,27193568
fiona,t,2009,31580657
fiona,t,1994,11223
fiona,b,2004,18717177
fiona,b,2004,525314
fiona,b,2004,451821
fiona,i,2002,4205606
fiona,i,2005,1881893
fiona,i,1965,6152265
fiona,i,2000,633531
fiona,i,2001,754323
tom,t,1955,763753
tom,t,1955,911882
tom,t,1955,2258378
tom,t,1973,2466773
tom,t,1973,73875
tom,t,1973,163459
tom,t,1979,352795
tom,t,1979,2268630
tom,t,1979,7092652
tom,b,1962,5441262
tom,b,1962,4607980
tom,b,1962,434089
tom,b,1947,993532
tom,b,1947,3640928
tom,b,1947,35277263
tom,i,2009,20745921
tom,i,2007,8775362
tom,i,1998,15932757
tom,i,2013,32612875
tom,i,1986,4515631
scarlett,t,2009,5195911
scarlett,t,2009,25745702
scarlett,t,2009,29002631
scarlett,t,2002,4281397
scarlett,t,2002,18647486
scarlett,t,1991,11223
scarlett,t,1991,1048388
scarlett,i,1939,2804704
scarlett,i,1935,1971256
scarlett,i,1968,5467488
scarlett,i,1997,15545307
scarlett,i,1975,17475150
david,t,1933,144637
david,t,1933,61498
david,t,1933,11842746
david,t,1995,206818
david,t,1995,52389
david,t,1995,422269
david,t,2001,4846576
david,t,2001,598397
david,t,2001,1025150
david,b,1969,23941708
david,b,1969,250571
david,b,1969,196176
david,b,1955,1356971
david,b,1955,3869472
david,b,1955,7561586
david,b,1942,1571083
david,b,1942,19047475
david,b,1942,24399511
david,b,1987,442308
david,b,1987,156745
david,b,1987,673472
david,i,2010,28685424
david,i,2012,33232280
david,i,2007,5446828
david,i,2011,33416723
david,i,2005,18647486
matthew,t,1967,1306774
matthew,t,1967,99015
matthew,t,1967,7416129
matthew,t,1994,20691749
matthew,t,1994,11223
matthew,t,1994,380517
matthew,t,2010,17574075
matthew,t,2010,9264265
matthew,t,2010,26695339
matthew,t,1961,22653289
matthew,t,1961,3992363
matthew,t,1961,6194015
matthew,t,1950,25610080
matthew,b,1984,1237394
matthew,b,1984,2729504
matthew,b,1984,3130366
matthew,b,1976,30000
matthew,b,1976,3643455
matthew,i,2004,1009560
matthew,i,2002,12469751
matthew,i,2000,24818058
matthew,i,2003,20857007
matthew,i,2006,24321248
henrietta,t,2010,25969438
henrietta,i,1994,11223
henrietta,i,1983,451062
henrietta,i,1995,93760
henrietta,i,1996,6558496
henrietta,i,1949,1584981
gerald,t,1925,29073690
gerald,t,1985,1205021
gerald,t,1985,6047844
gerald,t,1985,29055216
gerald,b,1941,2804704
gerald,b,1941,11144406
gerald,b,1969,217800
gerald,b,1969,6335006
gerald,b,1969,3429543
gerald,i,1997,142453
gerald,i,2007,4639222
gerald,i,1999,232795
gerald,i,1994,21650397
gerald,i,2001,236793
carrie,t,1989,22215272
carrie,t,2002,537024
carrie,t,2002,1641890
carrie,t,2002,234382
carrie,b,1977,4899791
carrie,b,1977,844078
carrie,b,1977,21769015
carrie,i,1998,695283
carrie,i,2006,5356108
carrie,i,2008,18640305
carrie,i,2010,28051279
carrie,i,2009,13285237
gareth,i,1993,14683214
gareth,i,1994,11223
gareth,i,2011,32828260
ryan,t,1969,70647
ryan,t,1969,5906580
ryan,t,1969,1690244
ryan,t,1963,1239627
ryan,t,1963,28256430
ryan,b,1984,685977
ryan,b,1984,576208
ryan,b,1984,3607032
ryan,i,1998,1865502
ryan,i,2013,32291194
ryan,i,2001,4711699
ryan,i,2004,5959772
ryan,i,2007,2780906
elliot,t,2010,9939796
elliot,t,2010,28814788
elliot,t,2010,30131498
elliot,t,2004,8484755
elliot,t,2004,11242
elliot,t,2004,1510273
elliot,i,1993,441315
elliot,i,1997,14700562
elliot,i,1986,113464
elliot,i,1996,2018921
elliot,i,1988,2200993
jane,t,1943,2648856
jane,t,1943,77685
jane,t,1943,850497
jane,t,1973,2648891
jane,t,1973,18322233
jane,t,1973,4903470
jane,t,1979,1974729
jane,t,1979,2500472
jane,t,1979,6953611
jane,t,2006,612052
jane,t,2006,702117
jane,t,2006,1745050
jane,b,1918,173650
jane,b,1918,14034915
jane,b,1918,5667770
jane,b,1964,77856
jane,b,1964,1917925
jane,b,1964,2046252
jane,i,1999,8966172
jane,i,2011,32260777
jane,i,2002,561350
jane,i,2013,32267545
jane,i,2009,22351106
aki,i,1967,5078515
aki,i,2001,11242
aki,i,2007,34797036
aki,i,2004,17911663
edwards,i,2001,11242
edwards,i,2002,3306822
edwards,i,1997,7770667
edwards,i,2005,1849258
edwards,i,1956,76335
ross,t,1976,4899791
ross,t,1976,8288330
ross,t,2006,1854000
ross,t,2006,5476946
ross,t,2006,407591
ross,b,1989,20691749
ross,b,1989,328344
ross,b,1989,5652838
ross,i,2001,11242
ross,i,2011,30843639
ross,i,2012,30838779
ross,i,1996,3565461
ross,i,2003,18471018
gray,i,2003,14941945
gray,i,2009,24204980
gray,i,1977,6446036
gray,i,1979,6446062
gray,i,1926,68388
sid,i,1995,15828660
sid,i,2009,25396255
sid,i,1997,142457
sid,i,2011,33495307
sid,i,2002,1913883
neil,b,1952,18702866
neil,i,1995,43566
neil,i,1989,1347325
neil,i,2010,23514165
neil,i,1987,3037946
neil,i,2004,26923633
maki,i,2011,33013950
maki,i,1967,11993
maki,i,1984,12005
kyoko,i,2004,1117164
kyoko,i,1989,12053509
kyoko,i,1968,11994
hiroshi,b,2011,26889567
hiroshi,b,2011,22473764
hiroshi,i,1973,11998
hiroshi,i,1997,8830252
hiroshi,i,1998,12437827
hiroshi,i,2004,6203032
hiroshi,i,2006,8062885
antonio,t,1965,9598213
antonio,t,1965,27361692
antonio,t,1965,23666602
antonio,b,2008,12064359
antonio,b,2008,10780993
antonio,b,2008,2450308
antonio,i,1984,1065214
antonio,i,2010,25801465
antonio,i,1948,642744
antonio,i,2004,1343165
antonio,i,2001,20671995
sho,i,2010,25519059
sho,i,1989,12000
asuka,i,2009,13165463
asuka,i,1989,12000
asuka,i,2006,12014760
asuka,i,2011,31120905
akira,t,1994,1112869
akira,i,2004,1117164
akira,i,1975,12001
akira,i,2006,3625394
akira,i,1960,22985747
akira,i,1964,35910162
emmy,i,1944,74956
emmy,i,1991,12002
emmy,i,2012,34191422
emmy,i,1941,77604
emmy,i,1950,15074123
miki,t,1969,570240
miki,i,2011,31769881
miki,i,1991,12002
miki,i,1993,650219
miki,i,1994,1112869
takuya,i,1992,12003
masako,i,1950,187603
masako,i,1992,12003
emiko,i,1954,12004
emiko,i,1951,22945114
naoko,i,1984,12005
naoko,i,1983,21079738
fred,t,1953,76351
fred,t,1953,3820793
fred,t,1953,8863185
fred,b,1937,19910557
fred,b,1937,15072401
fred,b,1937,6365441
fred,b,1945,70508
fred,b,1945,2702043
fred,i,1998,10286355
fred,i,1994,6084956
fred,i,2001,19749985
fred,i,2002,1072075
fred,i,2010,26468256
tommy,t,1956,15048299
tommy,t,1956,18499806
tommy,t,1956,23713311
tommy,t,1983,91133
tommy,t,1983,99545
tommy,t,1983,284957
tommy,t,1993,30625
tommy,t,1993,64394
tommy,t,1993,725103
tommy,b,1948,14370657
tommy,b,1948,20813549
tommy,b,1948,21343910
tommy,b,1999,30582
tommy,b,1999,707808
tommy,b,1999,22216
tommy,i,2004,967367
tommy,i,2011,31910060
tommy,i,2008,6803186
tommy,i,1978,2821964
tommy,i,2006,4360364
gwen,t,2011,25862453
gwen,t,2011,1695534
gwen,t,2011,7255312
gwen,t,1999,3600824
gwen,t,1999,13149
gwen,t,1999,1685440
gwen,i,2007,11453579
gwen,i,2005,2296056
gwen,i,1995,236651
gwen,i,2002,3745465
gwen,i,2008,17208834
dane,t,1943,5187488
dane,b,2009,24922016
dane,b,2009,25741529
dane,b,2009,12634263
dane,i,1999,13149
dane,i,1990,55495
dane,i,2006,7305989
dane,i,1987,12433713
dane,i,1956,25757180
guy,t,1983,30524
guy,t,1983,19374272
guy,t,1983,1227149
guy,i,2006,11390255
guy,i,2005,6374203
guy,i,1968,9830229
guy,i,2013,26508404
guy,i,2008,20264357
kwan,i,1999,10223140
kwan,i,2003,4803480
kwan,i,1983,30524
kwan,i,2011,29181369
kwan,i,2001,4950989
jason,t,1969,1069944
jason,t,1969,1072033
jason,t,1969,10469675
jason,t,1990,13901
jason,t,1990,731501
jason,t,1990,3619079
jason,t,1996,3565461
jason,t,1996,303933
jason,t,1996,286544
jason,t,1963,226515
jason,t,1963,4891644
jason,t,2012,33572843
jason,t,2012,23710393
jason,t,2012,21939688
jason,b,2003,963986
jason,b,2003,870946
jason,b,2003,407178
jason,i,2007,23266489
jason,i,2008,24961896
jason,i,2006,22311056
jason,i,1999,4195543
jason,i,2005,12110290
heather,t,1967,35284758
heather,t,1997,18841979
heather,t,1997,201553
heather,t,1997,1231856
heather,t,2004,241471
heather,t,2004,2273984
heather,t,2004,2032945
heather,t,2010,31631257
heather,t,2010,27863892
heather,t,2010,23850212
heather,t,1952,21239796
heather,i,1990,20535383
heather,i,1986,4440277
heather,i,1988,13901
heather,i,1973,1405697
heather,i,1981,540654
chandler,t,2009,2950304
chandler,t,2009,15738234
chandler,t,2009,14746483
chandler,t,1988,13901
chandler,t,1988,2102014
chandler,b,1999,577152
chandler,b,1999,1051820
chandler,b,1999,24584915
chandler,i,2007,14640430
chandler,i,1998,15749099
chandler,i,1946,25565399
chandler,i,1997,25724666
ram,t,1968,9265338
ram,t,1968,10774753
ram,t,1968,20581176
ram,i,1984,11252321
ram,i,2007,8843403
ram,i,1988,13901
ram,i,1994,851645
ram,i,2004,1456429
kelly,t,1955,187636
kelly,t,1955,1591848
kelly,t,1999,44501
kelly,t,1999,666923
kelly,t,1999,201534
kelly,t,2006,369682
kelly,t,2006,21488473
kelly,t,2006,780873
kelly,t,2012,27203385
kelly,t,2012,29373289
kelly,t,2012,7692089
kelly,t,1948,1767215
kelly,t,1948,6170272
kelly,b,1968,933321
kelly,b,1968,921865
kelly,b,1968,18903874
kelly,i,1993,1433602
kelly,i,2004,22074076
kelly,i,2003,2460824
kelly,i,2005,2172927
kelly,i,1988,5127062
sawyer,t,2011,12130331
sawyer,t,2011,28945420
sawyer,t,2011,31336743
sawyer,t,2005,4138142
sawyer,t,2005,3080716
sawyer,t,2005,8455372
sawyer,t,1988,13901
sawyer,t,1988,16075597
sawyer,t,1981,1388289
sawyer,i,1997,7770667
sawyer,i,2000,1425483
sawyer,i,1995,670514
sawyer,i,2001,4892282
dean,t,1978,75261
dean,t,1978,22559651
dean,t,2006,2385928
dean,t,2006,23322195
dean,t,2006,2392280
dean,t,2012,25971350
dean,t,2012,27203385
dean,t,2012,23982633
dean,b,1966,528780
dean,b,1966,24115407
dean,b,1932,33210995
dean,b,1996,946164
dean,b,1996,167857
dean,b,1996,684771
dean,i,2001,8316422
dean,i,2002,9381820
dean,i,1999,5348774
dean,i,1997,92999
dean,i,1991,3681139
fleming,i,1988,13901
fleming,i,1996,1528430
fleming,i,1998,475977
fleming,i,2007,8002658
fleming,i,1992,3175656
pauline,t,1948,22821842
pauline,i,2006,2950304
pauline,i,1988,29055216
pauline,i,1994,31890580
pauline,i,2003,705267
pauline,i,2012,27872371
kurt,t,2009,17298593
kurt,t,2009,28386410
kurt,t,2009,22933412
kurt,b,1965,4836239
kurt,b,1965,1955767
kurt,b,1965,2483859
kurt,i,2004,2752473
kurt,i,2000,1241914
kurt,i,1988,13901
kurt,i,1993,1428132
kurt,i,1989,2886766
peter,t,1935,44696
peter,t,1935,61481
peter,t,1935,5118109
peter,t,2009,31775043
peter,t,2009,702117
peter,t,2009,9834441
peter,b,1942,1126798
peter,b,1942,16738372
peter,b,1942,22839891
peter,b,1957,242821
peter,b,1957,12782772
peter,b,1957,13503537
peter,b,1986,205013
peter,b,1986,618929
peter,b,1986,13901
peter,i,2002,23681959
peter,i,2001,17931096
peter,i,2004,12574857
peter,i,2005,1392052
peter,i,1990,13413337
veronica,t,1995,200694
veronica,t,1995,736222
veronica,t,1995,3948455
veronica,t,1936,23683259
veronica,t,2010,24480838
veronica,t,2010,12621957
veronica,t,2010,11763661
veronica,i,2004,1257453
veronica,i,1986,10417568
veronica,i,2005,2763180
veronica,i,2008,19361026
veronica,i,1988,13901
dawson,t,2010,9482929
dawson,t,2010,25662169
dawson,t,1992,20691749
dawson,t,1992,503573
dawson,t,1992,1089233
dawson,i,1997,52371
dawson,i,1998,458573
dawson,i,2001,171628
dawson,i,1988,13901
dawson,i,2006,4550882
even,i,1979,17920
stan,t,1953,9459581
stan,t,1953,2307224
stan,t,1972,18291325
stan,i,2004,5959772
stan,i,2000,11467610
stan,i,2006,11977524
stan,i,2001,1354757
stan,i,1979,17920
mandy,t,1998,14307697
mandy,t,1998,580960
mandy,t,1998,29053455
mandy,i,1979,17920
mandy,i,1978,75261
mandy,i,2010,18829649
mandy,i,2008,17022526
mandy,i,2007,6158544
man,t,2010,22114132
man,t,2010,5676692
man,t,2010,3920193
man,t,1978,17920
man,t,1978,1843114
man,t,1978,6902699
man,i,2013,22144990
man,i,2001,7057083
man,i,2006,12697493
man,i,2011,30939580
man,i,2008,21124360
gregory,t,1944,2279601
gregory,t,1979,17920
gregory,t,1979,15607846
gregory,t,1979,3310092
gregory,t,1996,1822878
gregory,t,1996,664496
gregory,t,1996,3105139
gregory,t,2005,12752776
gregory,t,2005,5534322
gregory,t,2005,19231927
gregory,t,1934,17711304
gregory,t,1934,18050595
gregory,b,1956,19034228
gregory,b,1956,7048192
gregory,b,1963,4608141
gregory,b,1963,17151699
gregory,i,1991,1048388
gregory,i,2013,32612875
gregory,i,1952,42137
gregory,i,1972,1069944
gregory,i,1987,7235116
brian,t,1952,9125767
brian,t,1993,736222
brian,t,1993,592766
brian,t,1993,600209
brian,t,1999,248222
brian,t,1999,54030
brian,t,1999,1908729
brian,t,2012,31567587
brian,t,2012,28085067
brian,t,2012,15656621
brian,t,1939,6693390
brian,t,1939,26900841
brian,t,1939,21492428
brian,b,1975,236691
